TIMESTAMP,COUNT
2015-06-30 01:00:00,2008
2015-06-30 01:15:00,1971
2015-06-30 01:30:00,1918
2015-06-30 01:45:00,1864
2015-06-30 02:00:00,1820
2015-06-30 02:15:00,1755
2015-06-30 02:30:00,1742
2015-06-30 02:45:00,1681
2015-06-30 03:00:00,1637
2015-06-30 03:15:00,1581
2015-06-30 03:30:00,1553
2015-06-30 03:45:00,1508
2015-06-30 04:00:00,1468
2015-06-30 04:15:00,1444
2015-06-30 04:30:00,1431
2015-06-30 04:45:00,1397
2015-06-30 05:00:00,1384
2015-06-30 05:15:00,1381
2015-06-30 05:30:00,1357
2015-06-30 05:45:00,1357
2015-06-30 06:00:00,1353
2015-06-30 06:15:00,1342
2015-06-30 06:30:00,1349
2015-06-30 06:45:00,1336
2015-06-30 07:00:00,1332
2015-06-30 07:15:00,1309
2015-06-30 07:30:00,1314
2015-06-30 07:45:00,1317
2015-06-30 08:00:00,1310
2015-06-30 08:15:00,1312
2015-06-30 08:30:00,1297
2015-06-30 08:45:00,1300
2015-06-30 09:00:00,1312
2015-06-30 09:15:00,1310
2015-06-30 09:30:00,1329
2015-06-30 09:45:00,1299
2015-06-30 10:00:00,1265
2015-06-30 10:15:00,1255
2015-06-30 10:30:00,1256
2015-06-30 10:45:00,1236
2015-06-30 11:00:00,1226
2015-06-30 11:15:00,1242
2015-06-30 11:30:00,1193
2015-06-30 11:45:00,1171
2015-06-30 12:00:00,1150
2015-06-30 12:15:00,1155
2015-06-30 12:30:00,1148
2015-06-30 12:45:00,1134
2015-06-30 13:00:00,1158
2015-06-30 13:15:00,1171
2015-06-30 13:30:00,1209
2015-06-30 13:45:00,1222
2015-06-30 14:00:00,1252
2015-06-30 14:15:00,1325
2015-06-30 14:30:00,1343
2015-06-30 14:45:00,1340
2015-06-30 15:00:00,1402
2015-06-30 15:15:00,1404
2015-06-30 15:30:00,1425
2015-06-30 15:45:00,1413
2015-06-30 16:00:00,1375
2015-06-30 16:15:00,1404
2015-06-30 16:30:00,1287
2015-06-30 16:45:00,1289
2015-06-30 17:00:00,1310
2015-06-30 17:15:00,1459
2015-06-30 17:30:00,1556
2015-06-30 17:45:00,1600
2015-06-30 18:00:00,1645
2015-06-30 18:15:00,1663
2015-06-30 18:30:00,1669
2015-06-30 18:45:00,1726
2015-06-30 19:00:00,1719
2015-06-30 19:15:00,1716
2015-06-30 19:30:00,1761
2015-06-30 19:45:00,1847
2015-06-30 20:00:00,1779
2015-06-30 20:15:00,1779
2015-06-30 20:30:00,1830
2015-06-30 20:45:00,1852
2015-06-30 21:00:00,1771
2015-06-30 21:15:00,1763
2015-06-30 21:30:00,1819
2015-06-30 21:45:00,1865
2015-06-30 22:00:00,1928
2015-06-30 22:15:00,1926
2015-06-30 22:30:00,1846
2015-06-30 22:45:00,1863
2015-06-30 23:00:00,1878
2015-06-30 23:15:00,1880
2015-06-30 23:30:00,1931
2015-06-30 23:45:00,1879
2015-07-01 00:00:00,1876
2015-07-01 00:15:00,2065
2015-07-01 00:30:00,1573
2015-07-01 00:45:00,372
2015-07-01 01:00:00,222
2015-07-01 01:15:00,202
2015-07-01 01:30:00,179
2015-07-01 01:45:00,156
2015-07-01 02:00:00,150
2015-07-01 02:15:00,130
2015-07-01 02:30:00,115
2015-07-01 02:45:00,121
2015-07-01 03:00:00,98
2015-07-01 03:15:00,102
2015-07-01 03:30:00,72
2015-07-01 03:45:00,68
2015-07-01 04:00:00,61
2015-07-01 04:15:00,59
2015-07-01 04:30:00,68
2015-07-01 04:45:00,64
2015-07-01 05:00:00,60
2015-07-01 05:15:00,68
2015-07-01 05:30:00,64
2015-07-01 05:45:00,68
2015-07-01 06:00:00,67
2015-07-01 06:15:00,71
2015-07-01 06:30:00,77
2015-07-01 06:45:00,79
2015-07-01 07:00:00,87
2015-07-01 07:15:00,96
2015-07-01 07:30:00,122
2015-07-01 07:45:00,148
2015-07-01 08:00:00,173
2015-07-01 08:15:00,207
2015-07-01 08:30:00,251
2015-07-01 08:45:00,302
2015-07-01 09:00:00,336
2015-07-01 09:15:00,391
2015-07-01 09:30:00,453
2015-07-01 09:45:00,496
2015-07-01 10:00:00,640
2015-07-01 10:15:00,604
2015-07-01 10:30:00,630
2015-07-01 10:45:00,647
2015-07-01 11:00:00,681
2015-07-01 11:15:00,678
2015-07-01 11:30:00,713
2015-07-01 11:45:00,724
2015-07-01 12:00:00,727
2015-07-01 12:15:00,759
2015-07-01 12:30:00,781
2015-07-01 12:45:00,788
2015-07-01 13:00:00,835
2015-07-01 13:15:00,885
2015-07-01 13:30:00,933
2015-07-01 13:45:00,960
2015-07-01 14:00:00,1006
2015-07-01 14:15:00,1093
2015-07-01 14:30:00,1132
2015-07-01 14:45:00,1173
2015-07-01 15:00:00,1286
2015-07-01 15:15:00,1357
2015-07-01 15:30:00,1356
2015-07-01 15:45:00,1401
2015-07-01 16:00:00,1436
2015-07-01 16:15:00,1541
2015-07-01 16:30:00,1550
2015-07-01 16:45:00,1525
2015-07-01 17:00:00,1457
2015-07-01 17:15:00,1352
2015-07-01 17:30:00,1233
2015-07-01 17:45:00,1166
2015-07-01 18:00:00,1108
2015-07-01 18:15:00,1013
2015-07-01 18:30:00,864
2015-07-01 18:45:00,791
2015-07-01 19:00:00,766
2015-07-01 19:15:00,792
2015-07-01 19:30:00,942
2015-07-01 19:45:00,1114
2015-07-01 20:00:00,1205
2015-07-01 20:15:00,1283
2015-07-01 20:30:00,1327
2015-07-01 20:45:00,1318
2015-07-01 21:00:00,1277
2015-07-01 21:15:00,1146
2015-07-01 21:30:00,910
2015-07-01 21:45:00,541
2015-07-01 22:00:00,276
2015-07-01 22:15:00,219
2015-07-01 22:30:00,213
2015-07-01 22:45:00,201
2015-07-01 23:00:00,196
2015-07-01 23:15:00,216
2015-07-01 23:30:00,666
2015-07-01 23:45:00,1156
2015-07-02 00:00:00,1363
2015-07-02 00:15:00,1594
2015-07-02 00:30:00,1783
2015-07-02 00:45:00,1882
2015-07-02 01:00:00,1952
2015-07-02 01:15:00,1997
2015-07-02 01:30:00,1976
2015-07-02 01:45:00,1977
2015-07-02 02:00:00,1958
2015-07-02 02:15:00,1944
2015-07-02 02:30:00,1886
2015-07-02 02:45:00,1828
2015-07-02 03:00:00,1804
2015-07-02 03:15:00,1771
2015-07-02 03:30:00,1696
2015-07-02 03:45:00,1659
2015-07-02 04:00:00,1609
2015-07-02 04:15:00,1605
2015-07-02 04:30:00,1577
2015-07-02 04:45:00,1559
2015-07-02 05:00:00,1558
2015-07-02 05:15:00,1536
2015-07-02 05:30:00,1507
2015-07-02 05:45:00,1509
2015-07-02 06:00:00,1512
2015-07-02 06:15:00,1514
2015-07-02 06:30:00,1500
2015-07-02 06:45:00,1500
2015-07-02 07:00:00,1501
2015-07-02 07:15:00,1504
2015-07-02 07:30:00,1496
2015-07-02 07:45:00,1501
2015-07-02 08:00:00,1505
2015-07-02 08:15:00,1527
2015-07-02 08:30:00,1549
2015-07-02 08:45:00,1556
2015-07-02 09:00:00,1563
2015-07-02 09:15:00,1567
2015-07-02 09:30:00,1567
2015-07-02 09:45:00,1559
2015-07-02 10:00:00,1562
2015-07-02 10:15:00,1498
2015-07-02 10:30:00,1499
2015-07-02 10:45:00,1473
2015-07-02 11:00:00,1445
2015-07-02 11:15:00,1419
2015-07-02 11:30:00,1409
2015-07-02 11:45:00,1365
2015-07-02 12:00:00,1402
2015-07-02 12:15:00,1389
2015-07-02 12:30:00,1426
2015-07-02 12:45:00,1417
2015-07-02 13:00:00,1347
2015-07-02 13:15:00,1290
2015-07-02 13:30:00,1216
2015-07-02 13:45:00,1166
2015-07-02 14:00:00,1023
2015-07-02 14:15:00,1096
2015-07-02 14:30:00,1079
2015-07-02 14:45:00,1019
2015-07-02 15:00:00,1059
2015-07-02 15:15:00,1150
2015-07-02 15:30:00,1249
2015-07-02 15:45:00,1379
2015-07-02 16:00:00,1524
2015-07-02 16:15:00,1700
2015-07-02 16:30:00,1648
2015-07-02 16:45:00,1553
2015-07-02 17:00:00,1466
2015-07-02 17:15:00,1429
2015-07-02 17:30:00,1437
2015-07-02 17:45:00,1448
2015-07-02 18:00:00,1435
2015-07-02 18:15:00,1494
2015-07-02 18:30:00,1495
2015-07-02 18:45:00,1384
2015-07-02 19:00:00,1205
2015-07-02 19:15:00,967
2015-07-02 19:30:00,722
2015-07-02 19:45:00,646
2015-07-02 20:00:00,592
2015-07-02 20:15:00,606
2015-07-02 20:30:00,622
2015-07-02 20:45:00,606
2015-07-02 21:00:00,644
2015-07-02 21:15:00,790
2015-07-02 21:30:00,883
2015-07-02 21:45:00,875
2015-07-02 22:00:00,871
2015-07-02 22:15:00,823
2015-07-02 22:30:00,704
2015-07-02 22:45:00,559
2015-07-02 23:00:00,467
2015-07-02 23:15:00,464
2015-07-02 23:30:00,468
2015-07-02 23:45:00,471
2015-07-03 00:00:00,514
2015-07-03 00:15:00,717
2015-07-03 00:30:00,883
2015-07-03 00:45:00,959
2015-07-03 01:00:00,972
2015-07-03 01:15:00,1019
2015-07-03 01:30:00,1093
2015-07-03 01:45:00,1169
2015-07-03 02:00:00,1202
2015-07-03 02:15:00,1338
2015-07-03 02:30:00,1408
2015-07-03 02:45:00,1464
2015-07-03 03:00:00,1549
2015-07-03 03:15:00,1596
2015-07-03 03:30:00,1690
2015-07-03 03:45:00,1764
2015-07-03 04:00:00,1815
2015-07-03 04:15:00,1868
2015-07-03 04:30:00,1876
2015-07-03 04:45:00,1848
2015-07-03 05:00:00,1825
2015-07-03 05:15:00,1792
2015-07-03 05:30:00,1786
2015-07-03 05:45:00,1770
2015-07-03 06:00:00,1755
2015-07-03 06:15:00,1740
2015-07-03 06:30:00,1731
2015-07-03 06:45:00,1752
2015-07-03 07:00:00,1752
2015-07-03 07:15:00,1764
2015-07-03 07:30:00,1736
2015-07-03 07:45:00,1740
2015-07-03 08:00:00,1732
2015-07-03 08:15:00,1741
2015-07-03 08:30:00,1759
2015-07-03 08:45:00,1746
2015-07-03 09:00:00,1745
2015-07-03 09:15:00,1771
2015-07-03 09:30:00,1761
2015-07-03 09:45:00,1795
2015-07-03 10:00:00,1724
2015-07-03 10:15:00,1719
2015-07-03 10:30:00,1655
2015-07-03 10:45:00,1587
2015-07-03 11:00:00,1582
2015-07-03 11:15:00,1527
2015-07-03 11:30:00,1509
2015-07-03 11:45:00,1463
2015-07-03 12:00:00,1427
2015-07-03 12:15:00,1454
2015-07-03 12:30:00,1418
2015-07-03 12:45:00,1403
2015-07-03 13:00:00,1319
2015-07-03 13:15:00,1314
2015-07-03 13:30:00,1261
2015-07-03 13:45:00,1222
2015-07-03 14:00:00,1121
2015-07-03 14:15:00,1124
2015-07-03 14:30:00,1095
2015-07-03 14:45:00,1126
2015-07-03 15:00:00,1136
2015-07-03 15:15:00,1166
2015-07-03 15:30:00,1125
2015-07-03 15:45:00,1084
2015-07-03 16:00:00,932
2015-07-03 16:15:00,917
2015-07-03 16:30:00,938
2015-07-03 16:45:00,895
2015-07-03 17:00:00,905
2015-07-03 17:15:00,955
2015-07-03 17:30:00,1123
2015-07-03 17:45:00,1257
2015-07-03 18:00:00,1334
2015-07-03 18:15:00,1366
2015-07-03 18:30:00,1378
2015-07-03 18:45:00,1355
2015-07-03 19:00:00,1177
2015-07-03 19:15:00,820
2015-07-03 19:30:00,549
2015-07-03 19:45:00,455
2015-07-03 20:00:00,451
2015-07-03 20:15:00,480
2015-07-03 20:30:00,565
2015-07-03 20:45:00,674
2015-07-03 21:00:00,978
2015-07-03 21:15:00,1161
2015-07-03 21:30:00,1183
2015-07-03 21:45:00,1120
2015-07-03 22:00:00,929
2015-07-03 22:15:00,643
2015-07-03 22:30:00,378
2015-07-03 22:45:00,308
2015-07-03 23:00:00,327
2015-07-03 23:15:00,389
2015-07-03 23:30:00,450
2015-07-03 23:45:00,502
2015-07-04 00:00:00,733
2015-07-04 00:15:00,997
2015-07-04 00:30:00,1112
2015-07-04 00:45:00,1090
2015-07-04 01:00:00,989
2015-07-04 01:15:00,899
2015-07-04 01:30:00,741
2015-07-04 01:45:00,572
2015-07-04 02:00:00,533
2015-07-04 02:15:00,533
2015-07-04 02:30:00,599
2015-07-04 02:45:00,701
2015-07-04 03:00:00,867
2015-07-04 03:15:00,1087
2015-07-04 03:30:00,1322
2015-07-04 03:45:00,1698
2015-07-04 04:00:00,1939
2015-07-04 04:15:00,2051
2015-07-04 04:30:00,2031
2015-07-04 04:45:00,2053
2015-07-04 05:00:00,2001
2015-07-04 05:15:00,1976
2015-07-04 05:30:00,1972
2015-07-04 05:45:00,1957
2015-07-04 06:00:00,1929
2015-07-04 06:15:00,1899
2015-07-04 06:30:00,1880
2015-07-04 06:45:00,1863
2015-07-04 07:00:00,1854
2015-07-04 07:15:00,1847
2015-07-04 07:30:00,1826
2015-07-04 07:45:00,1829
2015-07-04 08:00:00,1840
2015-07-04 08:15:00,1824
2015-07-04 08:30:00,1824
2015-07-04 08:45:00,1819
2015-07-04 09:00:00,1793
2015-07-04 09:15:00,1761
2015-07-04 09:30:00,1781
2015-07-04 09:45:00,1814
2015-07-04 10:00:00,1705
2015-07-04 10:15:00,1658
2015-07-04 10:30:00,1617
2015-07-04 10:45:00,1587
2015-07-04 11:00:00,1553
2015-07-04 11:15:00,1443
2015-07-04 11:30:00,1420
2015-07-04 11:45:00,1381
2015-07-04 12:00:00,1309
2015-07-04 12:15:00,1332
2015-07-04 12:30:00,1267
2015-07-04 12:45:00,1238
2015-07-04 13:00:00,1237
2015-07-04 13:15:00,1240
2015-07-04 13:30:00,1247
2015-07-04 13:45:00,1217
2015-07-04 14:00:00,1155
2015-07-04 14:15:00,1111
2015-07-04 14:30:00,1104
2015-07-04 14:45:00,1101
2015-07-04 15:00:00,1048
2015-07-04 15:15:00,1029
2015-07-04 15:30:00,1075
2015-07-04 15:45:00,1041
2015-07-04 16:00:00,1030
2015-07-04 16:15:00,1030
2015-07-04 16:30:00,983
2015-07-04 16:45:00,844
2015-07-04 17:00:00,680
2015-07-04 17:15:00,599
2015-07-04 17:30:00,613
2015-07-04 17:45:00,640
2015-07-04 18:00:00,671
2015-07-04 18:15:00,848
2015-07-04 18:30:00,820
2015-07-04 18:45:00,716
2015-07-04 19:00:00,621
2015-07-04 19:15:00,566
2015-07-04 19:30:00,458
2015-07-04 19:45:00,333
2015-07-04 20:00:00,325
2015-07-04 20:15:00,319
2015-07-04 20:30:00,365
2015-07-04 20:45:00,582
2015-07-04 21:00:00,601
2015-07-04 21:15:00,604
2015-07-04 21:30:00,520
2015-07-04 21:45:00,378
2015-07-04 22:00:00,299
2015-07-04 22:15:00,271
2015-07-04 22:30:00,296
2015-07-04 22:45:00,333
2015-07-04 23:00:00,366
2015-07-04 23:15:00,437
2015-07-04 23:30:00,484
2015-07-04 23:45:00,463
2015-07-05 00:00:00,406
2015-07-05 00:15:00,408
2015-07-05 00:30:00,461
2015-07-05 00:45:00,503
2015-07-05 01:00:00,668
2015-07-05 01:15:00,604
2015-07-05 01:30:00,482
2015-07-05 01:45:00,431
2015-07-05 02:00:00,409
2015-07-05 02:15:00,389
2015-07-05 02:30:00,391
2015-07-05 02:45:00,421
2015-07-05 03:00:00,490
2015-07-05 03:15:00,521
2015-07-05 03:30:00,584
2015-07-05 03:45:00,814
2015-07-05 04:00:00,849
2015-07-05 04:15:00,844
2015-07-05 04:30:00,817
2015-07-05 04:45:00,815
2015-07-05 05:00:00,779
2015-07-05 05:15:00,723
2015-07-05 05:30:00,722
2015-07-05 05:45:00,699
2015-07-05 06:00:00,667
2015-07-05 06:15:00,646
2015-07-05 06:30:00,672
2015-07-05 06:45:00,687
2015-07-05 07:00:00,673
2015-07-05 07:15:00,677
2015-07-05 07:30:00,674
2015-07-05 07:45:00,664
2015-07-05 08:00:00,647
2015-07-05 08:15:00,626
2015-07-05 08:30:00,619
2015-07-05 08:45:00,620
2015-07-05 09:00:00,584
2015-07-05 09:15:00,543
2015-07-05 09:30:00,497
2015-07-05 09:45:00,465
2015-07-05 10:00:00,465
2015-07-05 10:15:00,388
2015-07-05 10:30:00,379
2015-07-05 10:45:00,325
2015-07-05 11:00:00,304
2015-07-05 11:15:00,281
2015-07-05 11:30:00,268
2015-07-05 11:45:00,221
2015-07-05 12:00:00,178
2015-07-05 12:15:00,146
2015-07-05 12:30:00,126
2015-07-05 12:45:00,116
2015-07-05 13:00:00,113
2015-07-05 13:15:00,111
2015-07-05 13:30:00,89
2015-07-05 13:45:00,97
2015-07-05 14:00:00,87
2015-07-05 14:15:00,71
2015-07-05 14:30:00,45
2015-07-05 14:45:00,42
2015-07-05 15:00:00,42
2015-07-05 15:15:00,47
2015-07-05 15:30:00,48
2015-07-05 15:45:00,42
2015-07-05 16:00:00,37
2015-07-05 16:15:00,30
2015-07-05 16:30:00,24
2015-07-05 16:45:00,28
2015-07-05 17:00:00,21
2015-07-05 17:15:00,12
2015-07-05 17:30:00,17
2015-07-05 17:45:00,13
2015-07-05 18:00:00,14
2015-07-05 18:15:00,9
2015-07-05 18:30:00,14
2015-07-05 18:45:00,12
2015-07-05 19:00:00,10
2015-07-05 19:15:00,11
2015-07-05 19:30:00,12
2015-07-05 19:45:00,17
2015-07-05 20:00:00,10
2015-07-05 20:15:00,9
2015-07-05 20:30:00,11
2015-07-05 20:45:00,10
2015-07-05 21:00:00,10
2015-07-05 21:15:00,6
2015-07-05 21:30:00,8
2015-07-05 21:45:00,6
2015-07-05 22:00:00,5
2015-07-05 22:15:00,4
2015-07-05 22:30:00,4
2015-07-05 22:45:00,2
2015-07-05 23:00:00,4
2015-07-05 23:15:00,4
2015-07-05 23:30:00,4
2015-07-05 23:45:00,3
