POLYGON,HOUR,RMSE,RSQUARED,SMAPE,name
11,4.0,357.43278968484043,0.21229694103735142,104.14494202478201,Trade Zone
11,2.0,301.74795087233,-0.11359394666689182,36.586213516385556,Trade Zone
11,1.0,353.4764502398213,-2.9831312953130364,32.49303221690777,Trade Zone
14,32.0,12.819873882182918,0.5828163668491201,32.845963538857355,Restricted Parking (P1)
14,24.0,12.571929060854025,0.6260320465855239,35.75566490940443,Restricted Parking (P1)
14,16.0,11.619909298250578,0.7600793927145345,40.03498239046013,Restricted Parking (P1)
14,12.0,11.249566193209986,0.7258527690539578,47.740808463399816,Restricted Parking (P1)
14,8.0,11.716654998065824,0.6219554697282762,60.482311971615275,Restricted Parking (P1)
14,4.0,11.001534878170462,0.6918269294037984,32.47410375458846,Restricted Parking (P1)
14,2.0,14.526008132673358,-1.9777981003994536,30.29426177431902,Restricted Parking (P1)
14,1.0,12.926216107034733,-18.09566432523019,24.702042153445134,Restricted Parking (P1)
15,32.0,5.8379485522050185,0.15143805260477028,43.83415313491257,Restricted Camping (Berendsen)
15,24.0,5.37972413378752,0.3201342910740377,38.32046061964978,Restricted Camping (Berendsen)
15,16.0,5.190883050054159,0.026043179220299417,24.437734391070716,Restricted Camping (Berendsen)
15,12.0,5.419670595643637,0.015378588465126741,23.721308980126963,Restricted Camping (Berendsen)
15,8.0,4.005563890270625,-0.6669654108093446,23.761970453554472,Restricted Camping (Berendsen)
15,4.0,4.390063778791198,-1.172523538245152,25.313943091922486,Restricted Camping (Berendsen)
15,2.0,3.6272268950516833,-0.75423665975817,19.706937787732834,Restricted Camping (Berendsen)
15,1.0,2.260740938504879,0.026485792184396062,13.647598817779805,Restricted Camping (Berendsen)
16,32.0,60.80480310779405,0.0027372295724162887,67.0007081404732,Bridge (East/West)
16,24.0,64.20244103314,-0.06096449469022214,80.65355512515434,Bridge (East/West)
16,16.0,73.39409691957289,-0.06285152798977722,107.52955562207,Bridge (East/West)
16,12.0,81.370208536472,-0.5377680988253257,137.291686370363,Bridge (East/West)
16,8.0,94.02693933681482,-1.1413018765861485,168.81460962903665,Bridge (East/West)
16,4.0,103.435272095952,-1.2345436868304205,137.6292192580733,Bridge (East/West)
16,2.0,116.9693699011003,-5.629799082981521,75.25843851614663,Bridge (East/West)
16,1.0,33.34561623697916,-2.040656632299131,19.755683727175054,Bridge (East/West)
17,32.0,147.5444180695792,-4.282642783741954,98.64902808408675,Camping H (Dream City)
17,24.0,166.02102567285448,-5.802679659321897,121.74314977111548,Camping H (Dream City)
17,16.0,182.12281026678602,-5.945644058392083,138.87690413139848,Camping H (Dream City)
17,12.0,188.24214197856043,-9.305334824778988,152.2758248235989,Camping H (Dream City)
17,8.0,207.83065752818925,-10.253276849690499,167.91936568354984,Camping H (Dream City)
17,4.0,189.156750609081,-12.558130189792985,135.83873136709968,Camping H (Dream City)
17,2.0,125.35388576086977,-29.380031635270157,71.67746273419932,Camping H (Dream City)
17,1.0,82.35745188935043,-25.888998539966984,33.824683365541134,Camping H (Dream City)
18,32.0,69.17269439477009,-1.4053667918010513,74.4754402301514,Rising - Stage
18,24.0,76.84031750325178,-1.7835412709239145,90.35406435470323,Rising - Stage
18,16.0,91.74508741641009,-1.9626898754642719,123.36981302590763,Rising - Stage
18,12.0,100.11158590625598,-2.780035603388905,147.48983252908562,Rising - Stage
18,8.0,116.21760094279529,-5.403834288004673,176.84379988551854,Rising - Stage
18,4.0,115.27254440093103,-4.2912353650363775,153.68759977103704,Rising - Stage
18,2.0,110.9459209364327,-6.353113658801729,107.37519954207406,Rising - Stage
18,1.0,32.84752376398775,-3.625765562382594,35.25171094460717,Rising - Stage
19,32.0,298.2588244418663,0.6348473920212501,54.64557221586457,Pavillion - Area
19,24.0,299.71513121473924,0.6096727899985865,66.24041908432815,Pavillion - Area
19,16.0,177.12740813618132,0.8434564263804896,78.61705808721423,Pavillion - Area
19,12.0,187.96521017072828,0.3869988721392379,101.41431219632896,Pavillion - Area
19,8.0,181.0500908693743,0.11058829753291588,123.6453471960111,Pavillion - Area
19,4.0,140.479470149811,0.6009376120356993,84.86713697853733,Pavillion - Area
19,2.0,135.66332935129643,-1.148807814439968,23.538805250070677,Pavillion - Area
19,1.0,163.74793629465964,-15.673047540016267,25.77149944403791,Pavillion - Area
20,32.0,36.94386047572828,0.3882805571044804,28.824199874272022,Camping B/HC
20,24.0,36.172337132270584,0.45368409518609987,30.98944883186478,Camping B/HC
20,16.0,36.60155021453556,0.5477412403019903,33.88493599683035,Camping B/HC
20,12.0,39.55080695624936,0.489074844074904,40.335613936746,Camping B/HC
20,8.0,42.35478500284442,0.24968586971917195,50.32776811572583,Camping B/HC
20,4.0,57.31629895112581,-0.2815831277870764,56.528376390039625,Camping B/HC
20,2.0,70.38826081453236,-4.567253049224952,44.149434115520606,Camping B/HC
20,1.0,23.522525743673565,-0.6361019179058529,15.918990558787002,Camping B/HC
21,32.0,562.2211452075062,0.6347309716550076,63.312271573846836,Art Zone
21,24.0,567.3464883597169,0.5942989260017316,77.22251622599838,Art Zone
21,16.0,497.7270259095073,0.5168094957392989,97.40596732603528,Art Zone
21,12.0,534.1962032976702,-1.41615096467196,123.63041507641763,Art Zone
21,8.0,541.7214455456143,-4.701580825564836,150.01961966858363,Art Zone
21,4.0,480.55264756093794,-2.061120820458058,121.01235481000643,Art Zone
21,2.0,390.95008151908536,-3.0690650273239894,60.58715511774042,Art Zone
21,1.0,375.263375147473,-14.544727463370538,44.238044430668204,Art Zone
22,32.0,34.51309285292512,0.5226373602378154,26.810699769184833,Depot 3
22,24.0,33.70051271544654,0.5725537810821011,27.58936985478196,Depot 3
22,16.0,34.12141449155701,0.6334977418109984,28.731797264239066,Depot 3
22,12.0,32.66210710367803,0.62177700896791,31.090260681169983,Depot 3
22,8.0,32.78260392805458,0.5830604613416012,32.67503326971439,Depot 3
22,4.0,45.91518376483814,0.3505279294032885,36.06034391306059,Depot 3
22,2.0,63.20001869116205,-2.9714684730381546,47.73476060572236,Depot 3
22,1.0,23.159959106693996,0.24259647928869377,14.665689189319982,Depot 3
23,32.0,124.35705018155298,0.3635100401811965,68.4114148104467,Gloria - Area
23,24.0,122.95989201177179,0.2944476018545493,79.00147318100925,Gloria - Area
23,16.0,97.20553859492662,0.44849022093289714,92.32530827668921,Gloria - Area
23,12.0,101.89600131778178,-0.5079674531899254,115.36041662256065,Gloria - Area
23,8.0,96.2717464317825,-4.350003658985376,147.99325797247116,Gloria - Area
23,4.0,87.33798905162104,-1.8503991932094772,127.25487999268663,Gloria - Area
23,2.0,84.28432004750306,-2.5847461347310947,74.62424376073167,Gloria - Area
23,1.0,73.73061654827275,-12.170693680408071,45.61415726782735,Gloria - Area
24,32.0,64.93766078920945,0.5522484195685564,39.90145055980757,19 - Entrance
24,24.0,62.00272955561554,0.5995830469275385,44.423189886262854,19 - Entrance
24,16.0,60.40337636540428,0.6783128434111245,51.37807771655826,19 - Entrance
24,12.0,49.88607562684679,0.6885797720736999,59.63582419194539,19 - Entrance
24,8.0,33.1918330639641,0.7825201339038075,71.07907872046677,19 - Entrance
24,4.0,45.57787440437083,0.6882123237595621,61.31050091042667,19 - Entrance
24,2.0,63.51658880899919,-2.5358081103693957,34.712538125137385,19 - Entrance
24,1.0,14.997580562906357,0.46342049144865594,7.865945994114113,19 - Entrance
25,32.0,47.20003017098015,0.04104183197329214,47.417405857474414,Camping E
25,24.0,46.22043907013713,0.15969695291895292,52.658911845881576,Camping E
25,16.0,48.04591595079524,0.0407942885791055,59.02214222734723,Camping E
25,12.0,53.36509079838992,-0.0015262426459474732,73.63106737308365,Camping E
25,8.0,58.34083774996535,-3.8761372876116393,99.16331887565885,Camping E
25,4.0,59.1878881993066,-6.426226060998029,70.4051577581371,Camping E
25,2.0,41.020781350770456,-6.172366844367227,27.87996837655644,Camping E
25,1.0,8.811948041283875,-1.2838361259496094,7.487357997868754,Camping E
26,32.0,588.4636636952346,0.4615912819353576,50.667241534130994,Avalon - Area
26,24.0,526.1172717206564,0.5333531695677064,55.67005925117717,Avalon - Area
26,16.0,409.6860654194917,0.6896123275630427,62.55146573512826,Avalon - Area
26,12.0,299.270535063368,0.6217802712674558,74.8677054694986,Avalon - Area
26,8.0,125.35354065204612,0.3880762866624342,94.06071131631671,Avalon - Area
26,4.0,108.89764295046089,0.6555118823559669,65.6851375159237,Avalon - Area
26,2.0,101.26068156883656,-0.14982897328190248,18.703018365885445,Avalon - Area
26,1.0,134.38917720146716,-2.8758931685627727,26.675945880819473,Avalon - Area
27,32.0,478.05319935137805,0.24036781114918404,107.16475856678846,Orange - Stage (Pit)
27,24.0,436.75060989560836,0.2659125166116275,115.87247796597435,Orange - Stage (Pit)
27,16.0,369.0582345426713,0.34433168891223975,138.26247655765226,Orange - Stage (Pit)
27,12.0,265.64798729323866,0.022014396281437754,153.91731789664692,Orange - Stage (Pit)
27,8.0,251.6221819740774,-0.3766312607377471,162.65898443112138,Orange - Stage (Pit)
27,4.0,248.74853759566443,0.1840331794866179,135.5542326624705,Orange - Stage (Pit)
27,2.0,239.8391631659295,0.3094787736706438,73.84061548426078,Orange - Stage (Pit)
27,1.0,50.39974782603185,0.8025037864644432,7.939497248887238,Orange - Stage (Pit)
28,32.0,149.73971878239084,-0.06225958371997886,78.39648499786094,Countdown - Stage
28,24.0,159.38998890685795,-0.20640475077809173,96.1205764344053,Countdown - Stage
28,16.0,180.47151964647944,-0.49130596706160157,129.18624651966323,Countdown - Stage
28,12.0,190.793421826306,-1.096827259461778,155.01623627577743,Countdown - Stage
28,8.0,223.1791985140427,-1.434463162900288,184.4545931262705,Countdown - Stage
28,4.0,262.02645352476816,-1.5064603383317534,168.90918625254102,Countdown - Stage
28,2.0,329.62904463276936,-7.1973072097708215,137.818372505082,Countdown - Stage
28,1.0,159.98892072108947,-13.53311838381777,80.61592814476101,Countdown - Stage
29,32.0,291.41893741501644,0.1578964206060256,79.75571916587273,Apollo - Stage
29,24.0,288.96234889550175,0.12091441216348031,92.48924297658431,Apollo - Stage
29,16.0,257.42144080876426,0.19891015722771344,106.99120764858634,Apollo - Stage
29,12.0,242.0225205220073,0.043790203221866664,127.23975490317068,Apollo - Stage
29,8.0,245.32836623951252,0.323019879254271,139.90911069862716,Apollo - Stage
29,4.0,339.6435660309621,0.0927587508528317,118.38622870666946,Apollo - Stage
29,2.0,475.4185836211506,-3.2176221002038394,88.73979933985142,Apollo - Stage
29,1.0,306.0631523875885,-3.4100348731561576,55.909268803469025,Apollo - Stage
30,32.0,326.29521387367873,-0.8348963764937634,99.14986274561764,Arena - Pit
30,24.0,299.1987077645573,-0.2950231143506663,97.8491104599454,Arena - Pit
30,16.0,304.1047577110106,-0.2987112145720692,108.42162721536506,Arena - Pit
30,12.0,256.94150633139685,0.22330228472703673,100.20494191039069,Arena - Pit
30,8.0,283.8961287404924,0.29943376526913057,121.56690577525382,Arena - Pit
30,4.0,228.20012110548052,0.34504310462830257,139.6969013083871,Arena - Pit
30,2.0,318.645823880174,0.10595026357057002,133.3774932768813,Arena - Pit
30,1.0,445.3533633494237,-3.0296140479402656,93.2760125473347,Arena - Pit
31,32.0,93.05339328057693,-0.40466624841468746,62.52931265738425,Bycenter Vest
31,24.0,99.32480134056333,-0.522647823395991,74.34829523171445,Bycenter Vest
31,16.0,116.9884344975746,-0.5737540866123823,98.857912090698,Bycenter Vest
31,12.0,130.69952060073118,-1.252298277674753,125.49718770550855,Bycenter Vest
31,8.0,156.49583228724282,-3.503299842831799,171.39276594849466,Bycenter Vest
31,4.0,160.30019776295418,-3.003551389985125,142.7855318969893,Bycenter Vest
31,2.0,158.09823617078976,-7.427902648677339,85.57106379397864,Bycenter Vest
31,1.0,44.234658278185265,-6.350852286406478,22.846263660347116,Bycenter Vest
32,32.0,5.8590581444848535,0.4328735343756114,31.907216073722676,Venteomraade Vest
32,24.0,5.782607101203615,0.46514670920416223,33.80263069610669,Venteomraade Vest
32,16.0,5.544091345689019,0.6143653112009566,33.857821914096654,Venteomraade Vest
32,12.0,5.809765779474107,0.519806707818719,39.629997111306785,Venteomraade Vest
32,8.0,4.787607647984003,0.09275654289282387,41.627398924814784,Venteomraade Vest
32,4.0,6.126324193167139,-0.25171353812727415,40.54198124521496,Venteomraade Vest
32,2.0,3.6888254417564315,-0.5663232391078596,28.821063853615886,Venteomraade Vest
32,1.0,2.8315237259882085,-0.2957618764984482,23.611125907261705,Venteomraade Vest
33,32.0,106.6833757426436,0.3755545884736997,71.3728494248878,8 - Entrance
33,24.0,100.96358982019233,0.39143165669597524,83.76342362781982,8 - Entrance
33,16.0,90.06452945145845,0.4834136824981399,103.50525920037825,8 - Entrance
33,12.0,72.89167348854006,0.4659187251647685,124.77906293444379,8 - Entrance
33,8.0,58.421228764513806,0.4744715391087623,161.90764115066193,8 - Entrance
33,4.0,79.03586852203554,0.32737696554362106,123.81528230132383,8 - Entrance
33,2.0,110.1277243741759,-1.2357003872684373,67.49000859977947,8 - Entrance
33,1.0,120.20784080869721,-1.6860156824888235,38.58504477899895,8 - Entrance
34,32.0,207.32228317084778,0.08555349271891455,104.16190690916933,Orange - Stage (Pit D)
34,24.0,187.6642887680129,0.1280160981572448,113.61506622892973,Orange - Stage (Pit D)
34,16.0,168.6304494259564,0.18125611943790454,128.2709491651013,Orange - Stage (Pit D)
34,12.0,109.84577964650875,0.1964506725359435,138.36531238429515,Orange - Stage (Pit D)
34,8.0,86.02443319882975,-0.36953047874458345,149.98436234230084,Orange - Stage (Pit D)
34,4.0,94.08802519115194,0.025253063807385012,135.63446145380598,Orange - Stage (Pit D)
34,2.0,104.77362207891129,-0.0991130581270383,79.07130853149071,Orange - Stage (Pit D)
34,1.0,35.83366187695934,0.07998651308960714,14.43365976616589,Orange - Stage (Pit D)
35,32.0,158.463801768498,0.061074643470157786,95.63081639262131,Orange - Stage (Pit B)
35,24.0,148.40132136923,0.1791031404317447,107.71541142362024,Orange - Stage (Pit B)
35,16.0,124.88745308092209,0.4463886068920002,113.02466132261321,Orange - Stage (Pit B)
35,12.0,112.36376203173259,0.35889327286834827,134.04723890046137,Orange - Stage (Pit B)
35,8.0,64.81926977268095,0.4585553900476349,152.05662318429074,Orange - Stage (Pit B)
35,4.0,63.68357185883388,0.6090136719904911,135.51183912231602,Orange - Stage (Pit B)
35,2.0,76.40957466719732,0.4906917666867374,75.02773156787995,Orange - Stage (Pit B)
35,1.0,21.808234578002804,0.6554097936626748,8.372606327703592,Orange - Stage (Pit B)
36,32.0,18.008838847300957,-0.9719874607445793,81.65034030479697,Skate - Stage
36,24.0,17.756338521095934,-0.7569365165168807,94.2307783185414,Skate - Stage
36,16.0,16.737495270261864,-0.29635811354560926,97.4500335775937,Skate - Stage
36,12.0,15.973532984685194,-0.2749829832602102,115.48409642142407,Skate - Stage
36,8.0,18.622384627483978,-0.6215057543930087,155.20764585554136,Skate - Stage
36,4.0,24.90646688118864,-1.192470395418587,159.4689097620775,Skate - Stage
36,2.0,30.42641402811814,-3.2665130639497164,120.70979020684447,Skate - Stage
36,1.0,16.113555564091726,-2.0727416913262884,81.9344239116301,Skate - Stage
37,32.0,96.30609248940812,0.6252123769897345,47.522695595161274,Handels Øen
37,24.0,84.48735605048766,0.6890582925930373,52.31993014128714,Handels Øen
37,16.0,83.58821831257029,0.7206480084021777,63.4915702113037,Handels Øen
37,12.0,36.47524695432202,0.7860246670711126,72.2858506097245,Handels Øen
37,8.0,14.188117849686567,0.5562803591548269,92.12495121344581,Handels Øen
37,4.0,19.406973013002055,0.45012413318384514,107.53605336272354,Handels Øen
37,2.0,21.399672272311683,-0.13462670028996593,25.221304453786324,Handels Øen
37,1.0,29.84747334961698,-4.112606400895816,38.97417537549565,Handels Øen
38,32.0,33.676039473341866,0.5726703818240113,21.205823211739165,Camping X/Y/Z (Restricted Camping - Darup Idraetscenter)
38,24.0,32.44880668059871,0.6385242874120909,20.09485364259096,Camping X/Y/Z (Restricted Camping - Darup Idraetscenter)
38,16.0,31.451947079833825,0.3154835929280475,15.663545305016696,Camping X/Y/Z (Restricted Camping - Darup Idraetscenter)
38,12.0,35.28772260704265,0.22729737065479982,18.364440159497395,Camping X/Y/Z (Restricted Camping - Darup Idraetscenter)
38,8.0,37.86982696198693,-0.6069475507921489,21.8633550621469,Camping X/Y/Z (Restricted Camping - Darup Idraetscenter)
38,4.0,43.424559627121,-0.5763415142264805,21.53769556479212,Camping X/Y/Z (Restricted Camping - Darup Idraetscenter)
38,2.0,37.99157400999652,-0.8345849326432067,16.162944291897464,Camping X/Y/Z (Restricted Camping - Darup Idraetscenter)
38,1.0,16.63619524518547,-0.5792467459967567,7.9419189625477005,Camping X/Y/Z (Restricted Camping - Darup Idraetscenter)
39,32.0,153.50937549464234,-2.4070742976838773,105.90944251028904,Pavillion - Stage
39,24.0,153.38456147041018,-2.1831114081745295,111.67292878967083,Pavillion - Stage
39,16.0,139.31893007920587,-1.7598980932034443,117.184603273671,Pavillion - Stage
39,12.0,107.44319747546305,-0.6488984921101757,122.0174849632985,Pavillion - Stage
39,8.0,85.02957952762645,-1.7701769930814066,147.3823276390062,Pavillion - Stage
39,4.0,63.57463950654971,-0.24192842847160678,125.71425870135089,Pavillion - Stage
39,2.0,38.63255134736009,0.4749431755122554,58.518025834749885,Pavillion - Stage
39,1.0,30.428841697232965,-5.032015681011489,23.07207349015275,Pavillion - Stage
40,32.0,29.494524064667992,0.05998303526572102,67.39558641546323,Train Station
40,24.0,27.956820209043617,0.1362918612183952,67.921564195199,Train Station
40,16.0,27.193436990920087,0.16050473250402686,73.22590905426559,Train Station
40,12.0,24.18328253159736,0.25562268180976455,73.19556488086555,Train Station
40,8.0,20.279393509648518,0.33271870825405225,75.41094722278882,Train Station
40,4.0,13.492618997526314,0.10091449074819725,79.82100413479736,Train Station
40,2.0,15.81821950754433,-0.16659345646439738,57.65367381629161,Train Station
40,1.0,15.193728406244423,-0.26709781342144057,42.44035191726467,Train Station
41,32.0,79.57744086541699,0.6215905703896736,30.58272387891324,Volunteer Villages
41,24.0,79.99856342387947,0.5999820725182835,35.11436294623285,Volunteer Villages
41,16.0,55.7746760964705,0.8002522221720563,36.68811901143319,Volunteer Villages
41,12.0,55.92747465041976,0.5534048550686124,44.441248086487306,Volunteer Villages
41,8.0,43.08869997031469,0.32692472998507394,51.52811761482668,Volunteer Villages
41,4.0,30.191639762977303,0.7534660751437481,33.24208622773073,Volunteer Villages
41,2.0,29.52944607710676,-0.09477487209134439,15.113735825966529,Volunteer Villages
41,1.0,38.04622585507806,-1.4015185430370973,20.677188850809035,Volunteer Villages
42,32.0,351.6559549342508,-0.06930245878678964,97.98610637399723,Avalon - Stage
42,24.0,315.05630430123904,0.03903905691801435,101.24661418884897,Avalon - Stage
42,16.0,313.80282649285016,0.2424725708477461,114.63787546752427,Avalon - Stage
42,12.0,224.55274042498093,0.34050575948600403,127.19272888119701,Avalon - Stage
42,8.0,157.25789659306767,0.17223548695174873,159.10495746618838,Avalon - Stage
42,4.0,69.95692322016168,-2.879870067530748,156.86242548261765,Avalon - Stage
42,2.0,73.80526997030078,-1.8924800586166985,130.52007847190978,Avalon - Stage
42,1.0,69.99311811416136,-2.339066467880175,77.0357848117722,Avalon - Stage
43,32.0,84.60389567996744,0.24324469359182677,58.531427504286526,Bycenter oest
43,24.0,87.6065891910859,0.17570257350369167,69.62117397921863,Bycenter oest
43,16.0,98.8127713734922,0.2027145555734997,92.45719305010412,Bycenter oest
43,12.0,104.20108979500321,-0.2765617770110633,115.2522320970869,Bycenter oest
43,8.0,118.05151937473418,-3.7397941472677925,162.83415820513844,Bycenter oest
43,4.0,123.40001242888071,-2.606731270162011,150.11610443526118,Bycenter oest
43,2.0,118.53780124419839,-5.712829272967223,100.23220887052236,Bycenter oest
43,1.0,81.86709721314134,-2.8569775095383574,36.39036658843066,Bycenter oest
44,32.0,24.332373816266713,0.523732133769129,31.811210110186106,Parking West/Drop off
44,24.0,22.770757128174168,0.584986553098841,32.81868444651284,Parking West/Drop off
44,16.0,18.003131668493733,0.7858985463465447,30.56510012118968,Parking West/Drop off
44,12.0,14.517535622366958,0.7911224175752233,32.54447586452671,Parking West/Drop off
44,8.0,11.349935932960904,0.335746617224139,39.74877637394708,Parking West/Drop off
44,4.0,11.437308124747819,0.397005971118767,33.34134203674084,Parking West/Drop off
44,2.0,13.436469910894642,-0.16300737943111532,31.184235156734886,Parking West/Drop off
44,1.0,14.653779377091418,0.15459350380917425,35.37665670075762,Parking West/Drop off
45,32.0,74.39167875404276,0.5439987597495285,50.52642462990239,Railway
45,24.0,73.95372763883276,0.5825385410205441,60.228774334340414,Railway
45,16.0,78.43924203562895,0.6169126490242499,80.16438792466862,Railway
45,12.0,81.51457766293042,0.5212230307506245,100.40236873426271,Railway
45,8.0,92.58913197828744,0.33982308153955954,141.030930221196,Railway
45,4.0,119.72120936517553,0.03415284739214075,108.70713062429988,Railway
45,2.0,144.4801848350151,-8.098626483582926,53.12182272982624,Railway
45,1.0,56.93568058216099,-0.09756956944434192,19.386371855226635,Railway
46,32.0,152.50577898484244,0.049662394388416686,94.85650161016115,Orange - Stage (Pit A)
46,24.0,150.55723131664936,0.11777662120302157,92.68419847832754,Orange - Stage (Pit A)
46,16.0,150.7719724604357,0.0754634175589477,93.38484823837398,Orange - Stage (Pit A)
