POLYGON;HOUR;INPUT;RMSE;RSQUARED;SMAPE;name;type
27;1;3;50.39974782603185;0.8025037864644432;7.939497248887238;Orange - Stage (Pit);stage
28;32;96;149.73971878239084;-0.06225958371997886;78.39648499786094;Countdown - Stage;stage
28;24;72;159.38998890685795;-0.20640475077809173;96.1205764344053;Countdown - Stage;stage
28;16;48;180.47151964647944;-0.49130596706160157;129.18624651966323;Countdown - Stage;stage
28;12;36;190.793421826306;-1.096827259461778;155.01623627577743;Countdown - Stage;stage
28;8;24;223.1791985140427;-1.434463162900288;184.4545931262705;Countdown - Stage;stage
28;4;12;262.02645352476816;-1.5064603383317534;168.90918625254102;Countdown - Stage;stage
28;2;6;329.62904463276936;-7.1973072097708215;137.818372505082;Countdown - Stage;stage
28;1;3;159.98892072108947;-13.53311838381777;80.61592814476101;Countdown - Stage;stage
29;32;96;291.41893741501644;0.1578964206060256;79.75571916587273;Apollo - Stage;stage
29;24;72;288.96234889550175;0.12091441216348031;92.48924297658431;Apollo - Stage;stage
29;16;48;257.42144080876426;0.19891015722771344;106.99120764858634;Apollo - Stage;stage
29;12;36;242.0225205220073;0.043790203221866664;127.23975490317068;Apollo - Stage;stage
29;8;24;245.32836623951252;0.323019879254271;139.90911069862716;Apollo - Stage;stage
29;4;12;339.6435660309621;0.0927587508528317;118.38622870666946;Apollo - Stage;stage
29;2;6;475.4185836211506;-3.2176221002038394;88.73979933985142;Apollo - Stage;stage
29;1;3;306.0631523875885;-3.4100348731561576;55.909268803469025;Apollo - Stage;stage
30;32;96;326.29521387367873;-0.8348963764937634;99.14986274561764;Arena - Pit;stage
30;24;72;299.1987077645573;-0.2950231143506663;97.8491104599454;Arena - Pit;stage
30;16;48;304.1047577110106;-0.2987112145720692;108.42162721536506;Arena - Pit;stage
30;12;36;256.94150633139685;0.22330228472703673;100.20494191039069;Arena - Pit;stage
30;8;24;283.8961287404924;0.29943376526913057;121.56690577525382;Arena - Pit;stage
30;4;12;228.20012110548052;0.34504310462830257;139.6969013083871;Arena - Pit;stage
30;2;6;318.645823880174;0.10595026357057002;133.3774932768813;Arena - Pit;stage
30;1;3;445.3533633494237;-3.0296140479402656;93.2760125473347;Arena - Pit;stage
31;32;96;93.05339328057693;-0.40466624841468746;62.52931265738425;Bycenter Vest;food
31;24;72;99.32480134056333;-0.522647823395991;74.34829523171445;Bycenter Vest;food
31;16;48;116.9884344975746;-0.5737540866123823;98.857912090698;Bycenter Vest;food
31;12;36;130.69952060073118;-1.252298277674753;125.49718770550855;Bycenter Vest;food
31;8;24;156.49583228724282;-3.503299842831799;171.39276594849466;Bycenter Vest;food
31;4;12;160.30019776295418;-3.003551389985125;142.7855318969893;Bycenter Vest;food
31;2;6;158.09823617078976;-7.427902648677339;85.57106379397864;Bycenter Vest;food
31;1;3;44.234658278185265;-6.350852286406478;22.846263660347116;Bycenter Vest;food
32;32;96;5.8590581444848535;0.4328735343756114;31.907216073722676;Venteomraade Vest;waiting
32;24;72;5.782607101203615;0.46514670920416223;33.80263069610669;Venteomraade Vest;waiting
32;16;48;5.544091345689019;0.6143653112009566;33.857821914096654;Venteomraade Vest;waiting
32;12;36;5.809765779474107;0.519806707818719;39.629997111306785;Venteomraade Vest;waiting
32;8;24;4.787607647984003;0.09275654289282387;41.627398924814784;Venteomraade Vest;waiting
32;4;12;6.126324193167139;-0.25171353812727415;40.54198124521496;Venteomraade Vest;waiting
32;2;6;3.6888254417564315;-0.5663232391078596;28.821063853615886;Venteomraade Vest;waiting
32;1;3;2.8315237259882085;-0.2957618764984482;23.611125907261705;Venteomraade Vest;waiting
33;32;96;106.6833757426436;0.3755545884736997;71.3728494248878;8 - Entrance;entrance
33;24;72;100.96358982019233;0.39143165669597524;83.76342362781982;8 - Entrance;entrance
33;16;48;90.06452945145845;0.4834136824981399;103.50525920037825;8 - Entrance;entrance
33;12;36;72.89167348854006;0.4659187251647685;124.77906293444379;8 - Entrance;entrance
33;8;24;58.421228764513806;0.4744715391087623;161.90764115066193;8 - Entrance;entrance
33;4;12;79.03586852203554;0.32737696554362106;123.81528230132383;8 - Entrance;entrance
33;2;6;110.1277243741759;-1.2357003872684373;67.49000859977947;8 - Entrance;entrance
33;1;3;120.20784080869721;-1.6860156824888235;38.58504477899895;8 - Entrance;entrance
34;32;96;207.32228317084778;0.08555349271891455;104.16190690916933;Orange - Stage (Pit D);stage
34;24;72;187.6642887680129;0.1280160981572448;113.61506622892973;Orange - Stage (Pit D);stage
34;16;48;168.6304494259564;0.18125611943790454;128.2709491651013;Orange - Stage (Pit D);stage
34;12;36;109.84577964650875;0.1964506725359435;138.36531238429515;Orange - Stage (Pit D);stage
34;8;24;86.02443319882975;-0.36953047874458345;149.98436234230084;Orange - Stage (Pit D);stage
34;4;12;94.08802519115194;0.025253063807385012;135.63446145380598;Orange - Stage (Pit D);stage
34;2;6;104.77362207891129;-0.0991130581270383;79.07130853149071;Orange - Stage (Pit D);stage
34;1;3;35.83366187695934;0.07998651308960714;14.43365976616589;Orange - Stage (Pit D);stage
35;32;96;158.463801768498;0.061074643470157786;95.63081639262131;Orange - Stage (Pit B);stage
35;24;72;148.40132136923;0.1791031404317447;107.71541142362024;Orange - Stage (Pit B);stage
35;16;48;124.88745308092209;0.4463886068920002;113.02466132261321;Orange - Stage (Pit B);stage
35;12;36;112.36376203173259;0.35889327286834827;134.04723890046137;Orange - Stage (Pit B);stage
35;8;24;64.81926977268095;0.4585553900476349;152.05662318429074;Orange - Stage (Pit B);stage
35;4;12;63.68357185883388;0.6090136719904911;135.51183912231602;Orange - Stage (Pit B);stage
35;2;6;76.40957466719732;0.4906917666867374;75.02773156787995;Orange - Stage (Pit B);stage
35;1;3;21.808234578002804;0.6554097936626748;8.372606327703592;Orange - Stage (Pit B);stage
36;32;96;18.008838847300957;-0.9719874607445793;81.65034030479697;Skate - Stage;stage
36;24;72;17.756338521095934;-0.7569365165168807;94.2307783185414;Skate - Stage;stage
36;16;48;16.737495270261864;-0.29635811354560926;97.4500335775937;Skate - Stage;stage
36;12;36;15.973532984685194;-0.2749829832602102;115.48409642142407;Skate - Stage;stage
36;8;24;18.622384627483978;-0.6215057543930087;155.20764585554136;Skate - Stage;stage
36;4;12;24.90646688118864;-1.192470395418587;159.4689097620775;Skate - Stage;stage
36;2;6;30.42641402811814;-3.2665130639497164;120.70979020684447;Skate - Stage;stage
36;1;3;16.113555564091726;-2.0727416913262884;81.9344239116301;Skate - Stage;stage
37;32;96;96.30609248940812;0.6252123769897345;47.522695595161274;Handels ¯en;food
37;24;72;84.48735605048766;0.6890582925930373;52.31993014128714;Handels ¯en;food
37;16;48;83.58821831257029;0.7206480084021777;63.4915702113037;Handels ¯en;food
37;12;36;36.47524695432202;0.7860246670711126;72.2858506097245;Handels ¯en;food
37;8;24;14.188117849686567;0.5562803591548269;92.12495121344581;Handels ¯en;food
37;4;12;19.406973013002055;0.45012413318384514;107.53605336272354;Handels ¯en;food
37;2;6;21.399672272311683;-0.13462670028996593;25.221304453786324;Handels ¯en;food
37;1;3;29.84747334961698;-4.112606400895816;38.97417537549565;Handels ¯en;food
38;32;96;33.676039473341866;0.5726703818240113;21.205823211739165;Camping X/Y/Z (Restricted Camping - Darup Idraetscenter);camping
38;24;72;32.44880668059871;0.6385242874120909;20.09485364259096;Camping X/Y/Z (Restricted Camping - Darup Idraetscenter);camping
38;16;48;31.451947079833825;0.3154835929280475;15.663545305016696;Camping X/Y/Z (Restricted Camping - Darup Idraetscenter);camping
38;12;36;35.28772260704265;0.22729737065479982;18.364440159497395;Camping X/Y/Z (Restricted Camping - Darup Idraetscenter);camping
38;8;24;37.86982696198693;-0.6069475507921489;21.8633550621469;Camping X/Y/Z (Restricted Camping - Darup Idraetscenter);camping
38;4;12;43.424559627121;-0.5763415142264805;21.53769556479212;Camping X/Y/Z (Restricted Camping - Darup Idraetscenter);camping
38;2;6;37.99157400999652;-0.8345849326432067;16.162944291897464;Camping X/Y/Z (Restricted Camping - Darup Idraetscenter);camping
38;1;3;16.63619524518547;-0.5792467459967567;7.9419189625477005;Camping X/Y/Z (Restricted Camping - Darup Idraetscenter);camping
39;32;96;153.50937549464234;-2.4070742976838773;105.90944251028904;Pavillion - Stage;stage
39;24;72;153.38456147041018;-2.1831114081745295;111.67292878967083;Pavillion - Stage;stage
39;16;48;139.31893007920587;-1.7598980932034443;117.184603273671;Pavillion - Stage;stage
39;12;36;107.44319747546305;-0.6488984921101757;122.0174849632985;Pavillion - Stage;stage
39;8;24;85.02957952762645;-1.7701769930814066;147.3823276390062;Pavillion - Stage;stage
39;4;12;63.57463950654971;-0.24192842847160678;125.71425870135089;Pavillion - Stage;stage
39;2;6;38.63255134736009;0.4749431755122554;58.518025834749885;Pavillion - Stage;stage
39;1;3;30.428841697232965;-5.032015681011489;23.07207349015275;Pavillion - Stage;stage
40;32;96;29.494524064667992;0.05998303526572102;67.39558641546323;Train Station;transport
40;24;72;27.956820209043617;0.1362918612183952;67.921564195199;Train Station;transport
40;16;48;27.193436990920087;0.16050473250402686;73.22590905426559;Train Station;transport
40;12;36;24.18328253159736;0.25562268180976455;73.19556488086555;Train Station;transport
40;8;24;20.279393509648518;0.33271870825405225;75.41094722278882;Train Station;transport
40;4;12;13.492618997526314;0.10091449074819725;79.82100413479736;Train Station;transport
40;2;6;15.81821950754433;-0.16659345646439738;57.65367381629161;Train Station;transport
40;1;3;15.193728406244423;-0.26709781342144057;42.44035191726467;Train Station;transport
41;32;96;79.57744086541699;0.6215905703896736;30.58272387891324;Volunteer Villages;camping
41;24;72;79.99856342387947;0.5999820725182835;35.11436294623285;Volunteer Villages;camping
41;16;48;55.7746760964705;0.8002522221720563;36.68811901143319;Volunteer Villages;camping
41;12;36;55.92747465041976;0.5534048550686124;44.441248086487306;Volunteer Villages;camping
41;8;24;43.08869997031469;0.32692472998507394;51.52811761482668;Volunteer Villages;camping
41;4;12;30.191639762977303;0.7534660751437481;33.24208622773073;Volunteer Villages;camping
41;2;6;29.52944607710676;-0.09477487209134439;15.113735825966529;Volunteer Villages;camping
41;1;3;38.04622585507806;-1.4015185430370973;20.677188850809035;Volunteer Villages;camping
42;32;96;351.6559549342508;-0.06930245878678964;97.98610637399723;Avalon - Stage;stage
42;24;72;315.05630430123904;0.03903905691801435;101.24661418884897;Avalon - Stage;stage
42;16;48;313.80282649285016;0.2424725708477461;114.63787546752427;Avalon - Stage;stage
42;12;36;224.55274042498093;0.34050575948600403;127.19272888119701;Avalon - Stage;stage
42;8;24;157.25789659306767;0.17223548695174873;159.10495746618838;Avalon - Stage;stage
42;4;12;69.95692322016168;-2.879870067530748;156.86242548261765;Avalon - Stage;stage
42;2;6;73.80526997030078;-1.8924800586166985;130.52007847190978;Avalon - Stage;stage
42;1;3;69.99311811416136;-2.339066467880175;77.0357848117722;Avalon - Stage;stage
43;32;96;84.60389567996744;0.24324469359182677;58.531427504286526;Bycenter oest;food
43;24;72;87.6065891910859;0.17570257350369167;69.62117397921863;Bycenter oest;food
43;16;48;98.8127713734922;0.2027145555734997;92.45719305010412;Bycenter oest;food
43;12;36;104.20108979500321;-0.2765617770110633;115.2522320970869;Bycenter oest;food
43;8;24;118.05151937473418;-3.7397941472677925;162.83415820513844;Bycenter oest;food
43;4;12;123.40001242888071;-2.606731270162011;150.11610443526118;Bycenter oest;food
