TIMESTAMP,COUNT
2015-06-27 01:27:49,1
2015-06-27 04:17:56,1
2015-06-27 04:42:00,1
2015-06-27 04:47:59,1
2015-06-27 05:06:00,1
2015-06-27 05:15:00,1
2015-06-27 05:30:00,2
2015-06-27 05:45:51,2
2015-06-27 06:00:00,1
2015-06-27 06:28:11,1
2015-06-27 06:30:00,1
2015-06-27 07:03:08,1
2015-06-27 07:23:00,1
2015-06-27 07:30:00,1
2015-06-27 07:58:16,1
2015-06-27 08:02:00,1
2015-06-27 08:43:19,2
2015-06-27 08:45:07,2
2015-06-27 09:47:38,2
2015-06-27 10:12:44,1
2015-06-27 10:20:50,1
2015-06-27 10:30:00,2
2015-06-27 11:02:50,2
2015-06-27 11:36:20,1
2015-06-27 11:45:00,3
2015-06-27 12:02:46,2
2015-06-27 12:41:00,1
2015-06-27 12:45:00,1
2015-06-27 13:00:22,2
2015-06-27 14:00:12,2
2015-06-27 14:15:00,2
2015-06-27 14:49:50,2
2015-06-27 15:07:00,3
2015-06-27 15:39:10,2
2015-06-27 16:04:34,175
2015-06-27 16:15:00,456
2015-06-27 16:30:00,491
2015-06-27 16:45:00,467
2015-06-27 17:00:00,446
2015-06-27 17:15:00,460
2015-06-27 17:30:00,438
2015-06-27 17:45:00,451
2015-06-27 18:00:00,461
2015-06-27 18:15:00,466
2015-06-27 18:30:00,453
2015-06-27 18:45:00,457
2015-06-27 19:00:00,475
2015-06-27 19:15:00,501
2015-06-27 19:30:00,527
2015-06-27 19:45:00,538
2015-06-27 20:00:00,562
2015-06-27 20:15:00,556
2015-06-27 20:30:00,572
2015-06-27 20:45:00,565
2015-06-27 21:00:00,603
2015-06-27 21:15:00,612
2015-06-27 21:30:00,636
2015-06-27 21:45:00,658
2015-06-27 22:00:00,668
2015-06-27 22:15:00,706
2015-06-27 22:30:00,699
2015-06-27 22:45:00,698
2015-06-27 23:00:00,730
2015-06-27 23:15:00,744
2015-06-27 23:30:00,715
2015-06-27 23:45:00,712
2015-06-28 00:00:00,760
2015-06-28 00:15:00,725
2015-06-28 00:30:00,711
2015-06-28 00:45:00,713
2015-06-28 01:00:00,702
2015-06-28 01:15:00,697
2015-06-28 01:30:00,667
2015-06-28 01:45:00,706
2015-06-28 02:00:00,692
2015-06-28 02:15:00,671
2015-06-28 02:30:00,669
2015-06-28 02:45:00,664
2015-06-28 03:00:00,658
2015-06-28 03:15:00,638
2015-06-28 03:30:00,621
2015-06-28 03:45:00,618
2015-06-28 04:00:00,623
2015-06-28 04:15:00,618
2015-06-28 04:30:00,631
2015-06-28 04:45:00,621
2015-06-28 05:00:00,617
2015-06-28 05:15:00,605
2015-06-28 05:30:00,599
2015-06-28 05:45:00,587
2015-06-28 06:00:00,577
2015-06-28 06:15:00,578
2015-06-28 06:30:00,573
2015-06-28 06:45:00,576
2015-06-28 07:00:00,573
2015-06-28 07:15:00,574
2015-06-28 07:30:00,571
2015-06-28 07:45:00,578
2015-06-28 08:00:00,568
2015-06-28 08:15:00,588
2015-06-28 08:30:00,581
2015-06-28 08:45:00,584
2015-06-28 09:00:00,590
2015-06-28 09:15:00,602
2015-06-28 09:30:00,609
2015-06-28 09:45:00,620
2015-06-28 10:00:00,613
2015-06-28 10:15:00,635
2015-06-28 10:30:00,630
2015-06-28 10:45:00,604
2015-06-28 11:00:00,607
2015-06-28 11:15:00,587
2015-06-28 11:30:00,600
2015-06-28 11:45:00,602
2015-06-28 12:00:00,605
2015-06-28 12:15:00,613
2015-06-28 12:30:00,623
2015-06-28 12:45:00,672
2015-06-28 13:00:00,666
2015-06-28 13:15:00,688
2015-06-28 13:30:00,720
2015-06-28 13:45:00,740
2015-06-28 14:00:00,741
2015-06-28 14:15:00,777
2015-06-28 14:30:00,773
2015-06-28 14:45:00,787
2015-06-28 15:00:00,778
2015-06-28 15:15:00,784
2015-06-28 15:30:00,815
2015-06-28 15:45:00,839
2015-06-28 16:00:00,885
2015-06-28 16:15:00,924
2015-06-28 16:30:00,914
2015-06-28 16:45:00,901
2015-06-28 17:00:00,920
2015-06-28 17:15:00,940
2015-06-28 17:30:00,988
2015-06-28 17:45:00,1010
2015-06-28 18:00:00,996
2015-06-28 18:15:00,1000
2015-06-28 18:30:00,960
2015-06-28 18:45:00,996
2015-06-28 19:00:00,1005
2015-06-28 19:15:00,1019
2015-06-28 19:30:00,1029
2015-06-28 19:45:00,927
2015-06-28 20:00:00,818
2015-06-28 20:15:00,831
2015-06-28 20:30:00,802
2015-06-28 20:45:00,816
2015-06-28 21:00:00,814
2015-06-28 21:15:00,859
2015-06-28 21:30:00,903
2015-06-28 21:45:00,962
2015-06-28 22:00:00,1005
2015-06-28 22:15:00,940
2015-06-28 22:30:00,821
2015-06-28 22:45:00,821
2015-06-28 23:00:00,872
2015-06-28 23:15:00,943
2015-06-28 23:30:00,1123
2015-06-28 23:45:00,1145
2015-06-29 00:00:00,1111
2015-06-29 00:15:00,1104
2015-06-29 00:30:00,1084
2015-06-29 00:45:00,1029
2015-06-29 01:00:00,1016
2015-06-29 01:15:00,988
2015-06-29 01:30:00,979
2015-06-29 01:45:00,953
2015-06-29 02:00:00,952
2015-06-29 02:15:00,971
2015-06-29 02:30:00,927
2015-06-29 02:45:00,930
2015-06-29 03:00:00,929
2015-06-29 03:15:00,917
2015-06-29 03:30:00,903
2015-06-29 03:45:00,902
2015-06-29 04:00:00,894
2015-06-29 04:15:00,883
2015-06-29 04:30:00,864
2015-06-29 04:45:00,880
2015-06-29 05:00:00,877
2015-06-29 05:15:00,867
2015-06-29 05:30:00,861
2015-06-29 05:45:00,855
2015-06-29 06:00:00,848
2015-06-29 06:15:00,838
2015-06-29 06:30:00,822
2015-06-29 06:45:00,824
2015-06-29 07:00:00,820
2015-06-29 07:15:00,811
2015-06-29 07:30:00,784
2015-06-29 07:45:00,785
2015-06-29 08:00:00,789
2015-06-29 08:15:00,784
2015-06-29 08:30:00,789
2015-06-29 08:45:00,800
2015-06-29 09:00:00,814
2015-06-29 09:15:00,793
2015-06-29 09:30:00,808
2015-06-29 09:45:00,804
2015-06-29 10:00:00,808
2015-06-29 10:15:00,790
2015-06-29 10:30:00,753
2015-06-29 10:45:00,725
2015-06-29 11:00:00,712
2015-06-29 11:15:00,704
2015-06-29 11:30:00,700
2015-06-29 11:45:00,674
2015-06-29 12:00:00,685
2015-06-29 12:15:00,696
2015-06-29 12:30:00,683
2015-06-29 12:45:00,713
2015-06-29 13:00:00,714
2015-06-29 13:15:00,752
2015-06-29 13:30:00,749
2015-06-29 13:45:00,760
2015-06-29 14:00:00,750
2015-06-29 14:15:00,738
2015-06-29 14:30:00,750
2015-06-29 14:45:00,787
2015-06-29 15:00:00,846
2015-06-29 15:15:00,880
2015-06-29 15:30:00,912
2015-06-29 15:45:00,928
2015-06-29 16:00:00,908
2015-06-29 16:15:00,934
2015-06-29 16:30:00,934
2015-06-29 16:45:00,943
2015-06-29 17:00:00,906
2015-06-29 17:15:00,960
2015-06-29 17:30:00,997
2015-06-29 17:45:00,1040
2015-06-29 18:00:00,1022
2015-06-29 18:15:00,1037
2015-06-29 18:30:00,1047
2015-06-29 18:45:00,1046
2015-06-29 19:00:00,1058
2015-06-29 19:15:00,1034
2015-06-29 19:30:00,1039
2015-06-29 19:45:00,1054
2015-06-29 20:00:00,1067
2015-06-29 20:15:00,1119
2015-06-29 20:30:00,1088
2015-06-29 20:45:00,1101
2015-06-29 21:00:00,1069
2015-06-29 21:15:00,1059
2015-06-29 21:30:00,1084
2015-06-29 21:45:00,1146
2015-06-29 22:00:00,1186
2015-06-29 22:15:00,1136
2015-06-29 22:30:00,1106
2015-06-29 22:45:00,1087
2015-06-29 23:00:00,1115
2015-06-29 23:15:00,1151
2015-06-29 23:30:00,1208
2015-06-29 23:45:00,1255
2015-06-30 00:00:00,1263
2015-06-30 00:15:00,1237
2015-06-30 00:30:00,1193
2015-06-30 00:45:00,1156
2015-06-30 01:00:00,1141
2015-06-30 01:15:00,1132
2015-06-30 01:30:00,1114
2015-06-30 01:45:00,1128
2015-06-30 02:00:00,1114
2015-06-30 02:15:00,1068
2015-06-30 02:30:00,1101
2015-06-30 02:45:00,1064
2015-06-30 03:00:00,1055
2015-06-30 03:15:00,1070
2015-06-30 03:30:00,1047
2015-06-30 03:45:00,1044
2015-06-30 04:00:00,1023
2015-06-30 04:15:00,1019
2015-06-30 04:30:00,990
2015-06-30 04:45:00,993
2015-06-30 05:00:00,982
2015-06-30 05:15:00,969
2015-06-30 05:30:00,969
