polygon_id,devices,timestamp
1,1,2017-06-27 07:28:48
1,1,2017-06-27 08:03:43
1,1,2017-06-27 09:41:15
1,1,2017-06-27 10:57:54
1,1,2017-06-27 11:06:30
1,2,2017-06-27 11:15:05
1,1,2017-06-27 11:30:09
1,2,2017-06-27 11:45:21
1,3,2017-06-27 12:00:03
1,2,2017-06-27 12:23:46
1,1,2017-06-27 12:43:56
1,2,2017-06-27 12:46:30
1,3,2017-06-27 13:19:28
1,2,2017-06-27 13:30:07
1,2,2017-06-27 13:52:55
1,4,2017-06-27 14:00:02
1,1,2017-06-27 14:43:42
1,2,2017-06-27 14:54:36
1,3,2017-06-27 15:00:28
1,5,2017-06-27 15:15:32
1,2,2017-06-27 15:43:42
1,1,2017-06-27 15:47:18
1,2,2017-06-27 16:02:09
1,7,2017-06-27 16:17:35
1,4,2017-06-27 16:35:13
1,2,2017-06-27 16:45:48
1,1,2017-06-27 17:11:57
1,5,2017-06-27 17:17:43
1,8,2017-06-27 17:30:28
1,3,2017-06-27 17:51:03
1,2,2017-06-27 18:04:24
1,2,2017-06-27 18:20:59
1,3,2017-06-27 18:34:16
1,3,2017-06-27 18:45:44
1,2,2017-06-27 19:03:19
1,1,2017-06-27 19:15:02
1,1,2017-06-27 19:55:32
1,3,2017-06-27 20:00:06
1,3,2017-06-27 20:21:29
1,1,2017-06-27 20:37:20
1,1,2017-06-27 20:49:51
1,1,2017-06-27 21:27:01
1,1,2017-06-27 22:03:51
1,2,2017-06-27 23:21:13
1,1,2017-06-28 00:17:00
1,1,2017-06-28 00:44:55
1,1,2017-06-28 01:07:39
1,1,2017-06-28 02:11:45
1,1,2017-06-28 02:21:42
1,1,2017-06-28 02:46:36
1,1,2017-06-28 03:09:22
1,1,2017-06-28 03:16:56
1,1,2017-06-28 04:06:31
1,1,2017-06-28 04:15:12
1,1,2017-06-26 05:23:14
1,1,2017-06-28 04:41:30
1,3,2017-06-28 07:00:20
1,1,2017-06-28 07:53:37
1,1,2017-06-28 08:13:59
1,2,2017-06-28 08:31:37
1,1,2017-06-28 08:45:45
1,2,2017-06-28 09:09:17
1,1,2017-06-28 09:15:18
1,1,2017-06-28 09:59:06
1,2,2017-06-28 10:04:33
1,3,2017-06-28 10:16:50
1,4,2017-06-28 10:32:47
1,3,2017-06-28 10:48:41
1,4,2017-06-28 11:00:14
1,3,2017-06-28 11:15:09
1,4,2017-06-28 11:37:01
1,3,2017-06-28 11:49:41
1,2,2017-06-28 12:04:31
1,3,2017-06-28 12:22:23
1,6,2017-06-28 12:33:55
1,6,2017-06-28 12:45:14
1,4,2017-06-28 13:01:10
1,6,2017-06-28 13:18:56
1,7,2017-06-28 13:32:26
1,1,2017-06-28 13:47:24
1,2,2017-06-28 14:01:52
1,2,2017-06-28 14:26:25
1,2,2017-06-28 14:35:23
1,5,2017-06-28 15:17:43
1,145,2017-06-28 15:30:55
1,310,2017-06-28 15:45:02
1,607,2017-06-28 16:00:00
1,651,2017-06-28 16:15:00
1,628,2017-06-28 16:30:00
1,501,2017-06-28 16:45:00
1,365,2017-06-28 17:00:01
1,12,2017-06-28 17:15:01
1,6,2017-06-28 17:31:40
1,2,2017-06-28 17:54:14
1,6,2017-06-28 18:00:15
1,14,2017-06-28 18:17:22
1,29,2017-06-28 18:30:12
1,24,2017-06-28 18:45:19
1,47,2017-06-28 19:00:07
1,277,2017-06-28 19:15:03
1,464,2017-06-28 19:30:00
1,761,2017-06-28 19:45:00
1,1169,2017-06-28 20:00:00
1,1363,2017-06-28 20:15:00
1,1159,2017-06-28 20:30:00
1,1062,2017-06-28 20:45:00
1,970,2017-06-28 21:00:00
1,396,2017-06-28 21:15:00
1,10,2017-06-28 21:30:07
1,13,2017-06-28 21:45:00
1,28,2017-06-28 22:00:12
1,177,2017-06-28 22:15:10
1,620,2017-06-28 22:30:00
1,932,2017-06-28 22:45:00
1,1238,2017-06-28 23:00:00
1,1148,2017-06-28 23:15:00
1,905,2017-06-28 23:30:00
1,637,2017-06-28 23:45:00
1,565,2017-06-29 00:00:00
1,130,2017-06-29 00:15:00
1,1,2017-06-26 07:21:56
1,5,2017-06-29 00:31:43
1,2,2017-06-29 01:05:44
1,1,2017-06-29 01:33:35
1,1,2017-06-29 01:46:36
1,1,2017-06-29 02:12:10
1,2,2017-06-29 02:23:07
1,1,2017-06-26 07:32:48
1,1,2017-06-29 03:20:51
1,2,2017-06-29 04:18:01
1,1,2017-06-29 06:19:14
1,1,2017-06-29 06:36:41
1,1,2017-06-29 06:57:12
1,1,2017-06-29 07:01:41
1,2,2017-06-29 07:19:18
1,2,2017-06-29 07:57:07
1,1,2017-06-29 08:40:07
1,2,2017-06-29 09:00:21
1,2,2017-06-29 09:21:56
1,1,2017-06-29 09:41:09
1,4,2017-06-29 09:48:46
1,8,2017-06-29 10:02:26
1,7,2017-06-29 10:15:42
1,3,2017-06-26 08:20:17
1,10,2017-06-29 10:33:41
1,15,2017-06-29 10:45:34
1,8,2017-06-29 11:01:12
1,6,2017-06-29 11:16:02
1,7,2017-06-29 11:31:23
1,5,2017-06-29 11:45:31
1,3,2017-06-29 12:00:03
1,2,2017-06-29 12:24:36
1,3,2017-06-29 12:31:00
1,5,2017-06-29 12:45:30
1,1,2017-06-26 08:41:53
1,7,2017-06-29 13:01:31
1,4,2017-06-29 13:15:39
1,24,2017-06-29 13:32:00
1,78,2017-06-29 13:45:02
1,143,2017-06-29 14:00:14
1,147,2017-06-29 14:15:01
1,135,2017-06-29 14:30:00
1,124,2017-06-29 14:45:01
1,125,2017-06-29 15:00:00
1,107,2017-06-29 15:15:01
1,110,2017-06-29 15:30:01
1,72,2017-06-29 15:45:00
1,31,2017-06-29 16:01:57
1,53,2017-06-29 16:15:05
1,116,2017-06-29 16:30:00
1,221,2017-06-29 16:45:00
1,338,2017-06-29 17:00:02
1,326,2017-06-29 17:15:00
1,316,2017-06-29 17:30:01
1,304,2017-06-29 17:45:00
1,1,2017-06-26 09:12:03
1,139,2017-06-29 18:00:00
1,9,2017-06-29 18:15:29
1,12,2017-06-29 18:30:40
1,14,2017-06-29 18:45:01
1,8,2017-06-29 19:02:33
1,14,2017-06-29 19:17:01
1,42,2017-06-29 19:30:34
1,89,2017-06-29 19:45:57
1,219,2017-06-29 20:00:05
1,420,2017-06-29 20:15:00
1,722,2017-06-29 20:30:00
1,721,2017-06-29 20:45:00
1,607,2017-06-29 21:00:00
1,549,2017-06-29 21:15:00
1,511,2017-06-29 21:30:00
1,502,2017-06-29 21:45:01
1,12,2017-06-29 22:00:08
1,7,2017-06-29 22:15:40
1,16,2017-06-29 22:32:11
1,84,2017-06-29 22:45:28
1,1,2017-06-26 09:35:49
1,160,2017-06-29 23:00:03
1,341,2017-06-29 23:15:03
1,575,2017-06-29 23:30:00
1,623,2017-06-29 23:45:00
1,559,2017-06-30 00:00:00
1,486,2017-06-30 00:15:00
1,333,2017-06-30 00:30:00
1,204,2017-06-30 00:45:00
1,1,2017-06-30 01:01:44
1,5,2017-06-30 01:16:24
1,2,2017-06-26 09:56:01
1,2,2017-06-30 01:40:23
1,2,2017-06-30 01:45:11
1,4,2017-06-30 02:04:08
1,1,2017-06-30 02:22:49
1,1,2017-06-30 03:12:58
1,1,2017-06-30 05:53:11
1,1,2017-06-30 06:05:14
1,2,2017-06-26 10:16:01
1,2,2017-06-30 06:45:34
1,2,2017-06-30 07:20:10
1,1,2017-06-30 07:57:28
1,2,2017-06-30 08:00:00
1,2,2017-06-30 08:46:12
1,1,2017-06-26 10:42:00
1,1,2017-06-30 09:03:29
1,2,2017-06-30 09:16:58
1,1,2017-06-30 09:44:52
1,6,2017-06-30 09:45:23
1,3,2017-06-30 10:02:13
1,3,2017-06-30 10:18:43
1,6,2017-06-30 10:34:35
1,4,2017-06-30 10:46:13
1,3,2017-06-30 11:01:51
1,2,2017-06-30 11:21:50
1,2,2017-06-30 11:31:17
1,1,2017-06-30 11:45:17
1,2,2017-06-30 12:01:26
1,7,2017-06-30 12:15:12
1,6,2017-06-30 12:30:46
1,8,2017-06-30 12:45:57
1,11,2017-06-30 13:02:01
1,8,2017-06-30 13:15:09
1,21,2017-06-30 13:30:36
1,69,2017-06-30 13:45:15
1,3,2017-06-26 11:04:38
1,163,2017-06-30 14:00:00
1,189,2017-06-30 14:15:00
1,158,2017-06-30 14:30:00
1,149,2017-06-30 14:45:01
1,136,2017-06-30 15:00:08
1,104,2017-06-30 15:15:03
1,93,2017-06-30 15:30:06
1,10,2017-06-30 15:45:26
1,11,2017-06-30 16:00:04
1,20,2017-06-30 16:16:31
1,1,2017-06-26 11:25:00
1,102,2017-06-30 16:30:10
1,250,2017-06-30 16:45:00
1,399,2017-06-30 17:00:00
1,377,2017-06-30 17:15:00
1,380,2017-06-30 17:30:00
1,305,2017-06-30 17:45:00
1,247,2017-06-30 18:00:00
1,337,2017-06-30 18:15:00
1,50,2017-06-30 18:30:00
1,102,2017-06-30 18:45:27
1,2,2017-06-26 11:33:39
1,234,2017-06-30 19:00:01
1,444,2017-06-30 19:15:01
1,635,2017-06-30 19:30:00
1,870,2017-06-30 19:45:00
1,1155,2017-06-30 20:00:00
1,1136,2017-06-30 20:15:00
1,987,2017-06-30 20:30:00
1,898,2017-06-30 20:45:00
1,760,2017-06-30 21:00:00
1,658,2017-06-30 21:15:00
1,1,2017-06-26 11:45:23
1,633,2017-06-30 21:30:00
1,567,2017-06-30 21:45:00
1,551,2017-06-30 22:00:00
1,243,2017-06-30 22:15:00
1,20,2017-06-30 22:30:02
1,71,2017-06-30 22:45:09
1,195,2017-06-30 23:00:03
1,369,2017-06-30 23:15:00
1,436,2017-06-30 23:30:00
1,409,2017-06-30 23:45:01
1,1,2017-06-26 12:06:59
1,353,2017-07-01 00:00:00
1,230,2017-07-01 00:15:00
1,181,2017-07-01 00:30:03
1,154,2017-07-01 00:45:00
1,132,2017-07-01 01:00:00
1,136,2017-07-01 01:15:00
1,10,2017-07-01 01:30:01
1,7,2017-07-01 01:46:21
1,1,2017-07-01 02:09:15
1,3,2017-07-01 02:16:13
1,1,2017-06-26 12:20:02
1,1,2017-07-01 02:31:10
1,1,2017-07-01 03:58:20
1,2,2017-06-26 12:40:33
1,1,2017-07-01 06:56:53
1,1,2017-07-01 07:06:46
1,1,2017-07-01 07:15:33
1,2,2017-06-26 12:47:06
1,1,2017-07-01 07:31:15
1,1,2017-07-01 07:47:01
1,4,2017-07-01 08:00:41
1,5,2017-07-01 08:16:18
1,3,2017-07-01 08:30:59
1,6,2017-07-01 08:45:05
1,7,2017-07-01 09:00:40
1,5,2017-07-01 09:15:58
1,9,2017-07-01 09:30:21
1,10,2017-07-01 09:47:06
1,1,2017-06-26 13:09:16
1,11,2017-07-01 10:00:30
1,15,2017-07-01 10:15:01
1,16,2017-07-01 10:30:15
1,16,2017-07-01 10:45:30
1,15,2017-07-01 11:00:43
1,13,2017-07-01 11:15:42
1,12,2017-07-01 11:30:34
1,19,2017-07-01 11:45:06
1,23,2017-07-01 12:00:28
1,18,2017-07-01 12:15:08
1,2,2017-06-26 13:16:30
1,7,2017-07-01 12:32:25
1,9,2017-07-01 12:45:40
1,12,2017-07-01 13:00:06
1,39,2017-07-01 13:15:52
1,129,2017-07-01 13:30:00
1,280,2017-07-01 13:45:01
1,363,2017-07-01 14:00:00
1,315,2017-07-01 14:15:00
1,291,2017-07-01 14:30:02
1,322,2017-07-01 14:45:00
1,3,2017-06-26 13:30:13
1,220,2017-07-01 15:00:00
1,14,2017-07-01 15:15:53
1,16,2017-07-01 15:31:09
1,10,2017-07-01 15:46:09
1,13,2017-07-01 16:03:37
1,25,2017-07-01 16:15:51
1,40,2017-07-01 16:30:10
1,106,2017-07-01 16:45:04
1,242,2017-07-01 17:00:03
1,499,2017-07-01 17:15:00
1,3,2017-06-26 13:49:49
1,614,2017-07-01 17:30:00
1,596,2017-07-01 17:45:00
1,556,2017-07-01 18:00:00
1,501,2017-07-01 18:15:01
1,429,2017-07-01 18:30:00
1,18,2017-07-01 18:45:05
1,29,2017-07-01 19:01:28
1,122,2017-07-01 19:15:01
1,231,2017-07-01 19:30:03
1,393,2017-07-01 19:45:00
1,1,2017-06-26 14:04:13
1,635,2017-07-01 20:00:00
1,626,2017-07-01 20:15:00
1,592,2017-07-01 20:30:00
1,519,2017-07-01 20:45:00
1,469,2017-07-01 21:00:00
1,390,2017-07-01 21:15:00
1,322,2017-07-01 21:30:00
1,10,2017-07-01 21:46:13
1,9,2017-07-01 22:00:57
1,45,2017-07-01 22:15:12
1,1,2017-06-26 14:15:11
1,202,2017-07-01 22:30:03
1,365,2017-07-01 22:45:01
1,368,2017-07-01 23:00:00
1,307,2017-07-01 23:15:00
1,247,2017-07-01 23:30:05
1,184,2017-07-01 23:45:00
1,170,2017-07-02 00:00:00
1,123,2017-07-02 00:15:02
1,90,2017-07-02 00:30:01
1,100,2017-07-02 00:45:05
1,1,2017-06-26 14:43:41
1,89,2017-07-02 01:00:00
1,71,2017-07-02 01:15:08
1,9,2017-07-02 01:32:16
1,10,2017-07-02 01:45:07
1,2,2017-07-02 02:01:57
1,1,2017-07-02 02:16:14
1,1,2017-07-02 02:40:26
1,2,2017-07-02 02:46:11
1,2,2017-07-02 03:04:19
1,3,2017-07-02 03:17:15
1,1,2017-06-26 14:51:18
1,3,2017-07-02 03:30:40
1,2,2017-07-02 03:45:34
1,1,2017-07-02 04:01:42
1,5,2017-07-02 04:47:46
1,1,2017-07-02 05:05:00
1,2,2017-07-02 05:17:12
1,2,2017-07-02 05:36:36
1,4,2017-07-02 05:49:00
1,1,2017-06-26 15:10:45
1,4,2017-07-02 06:06:30
1,4,2017-07-02 06:16:34
1,7,2017-07-02 06:30:10
1,8,2017-07-02 06:47:40
1,3,2017-07-02 07:00:15
1,2,2017-07-02 07:16:26
1,4,2017-07-02 07:34:40
1,6,2017-07-02 07:45:36
1,7,2017-07-02 08:03:00
1,4,2017-07-02 08:17:14
1,4,2017-06-26 15:15:16
1,1,2017-07-02 08:48:18
1,10,2017-07-02 10:03:51
1,2,2017-07-02 10:35:34
1,3,2017-07-02 10:53:19
1,2,2017-07-02 11:11:53
1,2,2017-07-02 11:17:14
1,4,2017-07-02 11:39:16
1,3,2017-07-02 11:47:28
1,1,2017-07-02 12:21:28
1,1,2017-07-02 12:36:29
1,1,2017-07-02 12:50:19
1,4,2017-07-02 13:01:54
1,3,2017-07-02 13:15:49
1,1,2017-06-26 15:47:19
1,2,2017-07-02 13:31:28
1,4,2017-07-02 13:45:50
1,1,2017-07-02 14:06:40
1,1,2017-07-02 14:16:28
1,1,2017-07-02 14:36:52
1,2,2017-07-02 14:45:05
1,2,2017-07-02 15:49:28
1,1,2017-06-26 16:08:22
1,7,2017-07-02 16:05:31
1,1,2017-07-02 16:29:53
1,2,2017-07-02 16:35:48
1,4,2017-07-02 16:45:46
1,1,2017-07-02 17:40:57
1,2,2017-07-02 17:51:47
1,2,2017-07-02 18:01:11
1,3,2017-07-02 18:15:38
1,2,2017-06-26 16:24:06
1,1,2017-07-02 19:53:29
1,2,2017-06-26 17:09:14
1,1,2017-07-03 06:12:39
1,1,2017-07-03 06:58:35
1,2,2017-06-26 17:35:24
1,1,2017-07-03 07:47:58
1,1,2017-07-03 09:03:05
1,1,2017-07-03 09:18:05
1,2,2017-06-26 17:45:42
1,1,2017-07-03 09:36:33
1,1,2017-06-26 19:14:45
1,1,2017-06-26 19:15:01
1,1,2017-06-26 22:15:31
2,29,2017-06-25 23:45:03
2,68,2017-06-25 21:30:00
2,50,2017-06-24 23:00:00
2,51,2017-06-24 22:45:00
2,41,2017-06-24 22:30:04
2,96,2017-06-24 22:15:01
2,70,2017-06-24 22:00:02
2,68,2017-06-24 21:45:07
2,77,2017-06-24 21:30:02
2,89,2017-06-24 21:15:01
2,114,2017-06-24 21:00:01
2,108,2017-06-24 20:45:01
2,58,2017-06-25 21:15:00
2,93,2017-06-24 20:30:02
2,101,2017-06-24 20:15:00
2,115,2017-06-24 20:00:01
2,106,2017-06-24 19:45:00
2,108,2017-06-24 19:30:03
2,137,2017-06-24 19:15:02
2,117,2017-06-24 19:00:01
2,125,2017-06-24 18:45:00
2,132,2017-06-24 18:30:00
2,148,2017-06-24 18:15:01
2,54,2017-06-25 21:00:00
2,169,2017-06-24 18:00:00
2,156,2017-06-24 17:45:00
2,166,2017-06-24 17:30:00
2,201,2017-06-24 17:15:01
2,186,2017-06-24 17:00:00
2,176,2017-06-24 16:45:00
2,153,2017-06-24 16:30:00
2,185,2017-06-24 16:15:01
2,168,2017-06-24 16:00:01
2,128,2017-06-24 15:45:01
2,59,2017-06-25 20:45:01
2,141,2017-06-24 15:30:01
2,137,2017-06-24 15:15:00
2,128,2017-06-24 15:00:02
2,126,2017-06-24 14:45:01
2,125,2017-06-24 14:30:00
2,107,2017-06-24 14:15:02
2,87,2017-06-24 14:00:00
2,66,2017-06-24 13:45:01
2,79,2017-06-24 13:30:00
2,65,2017-06-24 13:15:00
2,50,2017-06-25 20:30:00
2,75,2017-06-24 13:00:01
2,75,2017-06-24 12:45:03
2,73,2017-06-24 12:30:00
2,73,2017-06-24 12:15:00
2,63,2017-06-24 12:00:23
2,45,2017-06-24 11:45:05
2,33,2017-06-24 11:30:01
2,43,2017-06-24 11:15:00
2,51,2017-06-24 11:00:02
2,41,2017-06-24 10:45:05
2,72,2017-06-25 20:15:00
2,30,2017-06-24 10:30:09
2,41,2017-06-24 10:15:05
2,50,2017-06-24 10:00:00
2,49,2017-06-24 09:45:24
2,38,2017-06-24 09:30:18
2,26,2017-06-24 09:15:02
2,39,2017-06-24 09:00:03
2,42,2017-06-24 08:45:00
2,35,2017-06-24 08:30:00
2,35,2017-06-24 08:15:06
2,67,2017-06-25 20:00:02
2,33,2017-06-24 08:00:18
2,34,2017-06-24 07:45:06
2,35,2017-06-24 07:30:07
2,32,2017-06-24 07:15:05
2,36,2017-06-24 07:00:05
2,25,2017-06-24 06:45:05
2,28,2017-06-24 06:30:03
2,39,2017-06-24 06:15:12
2,26,2017-06-24 06:00:00
2,21,2017-06-24 05:45:03
2,66,2017-06-25 19:45:01
2,29,2017-06-24 05:30:05
2,26,2017-06-24 05:15:03
2,28,2017-06-24 05:00:00
2,26,2017-06-24 04:45:02
2,15,2017-06-24 04:30:35
2,17,2017-06-24 04:15:13
2,18,2017-06-24 04:00:00
2,17,2017-06-24 03:45:00
2,12,2017-06-24 03:30:01
2,7,2017-06-24 03:15:07
2,62,2017-06-25 19:30:00
2,8,2017-06-24 03:00:12
2,7,2017-06-24 02:45:57
2,5,2017-06-24 02:30:05
2,10,2017-06-24 02:15:08
2,8,2017-06-24 02:02:12
2,7,2017-06-24 01:46:00
2,5,2017-06-24 01:35:28
2,4,2017-06-24 01:15:50
2,4,2017-06-24 01:00:47
2,7,2017-06-24 00:45:05
2,80,2017-06-25 19:15:03
2,9,2017-06-24 00:30:03
2,7,2017-06-24 00:15:04
2,13,2017-06-24 00:00:01
2,8,2017-06-23 23:45:56
2,5,2017-06-23 23:30:07
2,12,2017-06-23 23:15:14
2,5,2017-06-23 23:00:11
2,11,2017-06-23 22:45:03
2,12,2017-06-23 22:30:04
2,6,2017-06-23 22:15:14
2,53,2017-06-25 23:30:00
2,79,2017-06-25 19:00:00
2,6,2017-06-23 22:04:27
2,9,2017-06-23 21:45:03
2,9,2017-06-23 21:30:01
2,11,2017-06-23 21:15:06
2,16,2017-06-23 21:00:07
2,21,2017-06-23 20:45:08
2,14,2017-06-23 20:32:36
2,9,2017-06-23 20:15:13
2,11,2017-06-23 20:00:01
2,10,2017-06-23 19:45:28
2,79,2017-06-25 18:45:00
2,15,2017-06-23 19:30:04
2,9,2017-06-23 19:15:25
2,11,2017-06-23 19:00:01
2,9,2017-06-23 18:45:51
2,11,2017-06-23 18:30:01
2,8,2017-06-23 18:16:06
2,11,2017-06-23 18:00:53
2,18,2017-06-23 17:45:08
2,23,2017-06-23 17:30:04
2,15,2017-06-23 17:15:05
2,90,2017-06-25 18:30:00
2,18,2017-06-23 17:00:01
2,16,2017-06-23 16:45:43
2,21,2017-06-23 16:30:02
2,15,2017-06-23 16:15:14
2,23,2017-06-23 16:00:01
2,29,2017-06-23 15:45:00
2,14,2017-06-23 15:30:40
2,21,2017-06-23 15:15:03
2,26,2017-06-23 15:00:18
2,40,2017-06-23 14:45:22
2,88,2017-06-25 18:15:00
2,27,2017-06-23 14:30:03
2,42,2017-06-23 14:15:08
2,17,2017-06-23 14:00:15
2,15,2017-06-23 13:47:00
2,20,2017-06-23 13:30:01
2,34,2017-06-23 13:15:13
2,25,2017-06-23 13:00:18
2,19,2017-06-23 12:45:11
2,22,2017-06-23 12:30:16
2,20,2017-06-23 12:15:03
2,100,2017-06-25 18:00:00
2,13,2017-06-23 12:00:04
2,10,2017-06-23 11:45:26
2,14,2017-06-23 11:30:02
2,13,2017-06-23 11:15:00
2,18,2017-06-23 11:00:41
2,12,2017-06-23 10:45:03
2,13,2017-06-23 10:30:55
2,8,2017-06-23 10:15:44
2,7,2017-06-23 10:01:27
2,9,2017-06-23 09:45:05
2,111,2017-06-25 17:45:00
2,12,2017-06-23 09:30:14
2,9,2017-06-23 09:15:05
2,11,2017-06-23 09:00:24
2,5,2017-06-23 08:45:04
2,8,2017-06-23 08:31:57
2,11,2017-06-23 08:15:03
2,5,2017-06-23 08:08:40
2,3,2017-06-23 07:47:14
2,4,2017-06-23 07:30:03
2,8,2017-06-23 07:15:31
2,131,2017-06-25 17:30:00
2,7,2017-06-23 07:00:03
2,5,2017-06-23 06:45:10
2,4,2017-06-23 06:30:03
2,2,2017-06-23 06:23:49
2,4,2017-06-23 06:03:29
2,1,2017-06-23 05:49:15
2,2,2017-06-23 05:30:09
2,1,2017-06-23 05:04:23
2,102,2017-06-25 17:15:02
2,4,2017-06-23 04:37:27
2,3,2017-06-23 04:17:27
2,1,2017-06-23 04:09:58
2,3,2017-06-23 03:49:59
2,2,2017-06-23 03:34:26
2,2,2017-06-23 03:25:46
2,111,2017-06-25 17:00:01
2,1,2017-06-23 01:49:15
2,2,2017-06-23 01:08:09
2,1,2017-06-23 00:24:09
2,1,2017-06-23 00:12:19
2,1,2017-06-22 23:49:56
2,127,2017-06-25 16:45:01
2,1,2017-06-22 23:30:08
2,2,2017-06-22 23:27:06
2,1,2017-06-22 23:13:41
2,1,2017-06-22 22:49:56
2,1,2017-06-22 22:40:18
2,2,2017-06-22 22:00:11
2,2,2017-06-22 21:49:01
2,1,2017-06-22 21:18:22
2,40,2017-06-25 23:15:05
2,101,2017-06-25 16:30:00
2,1,2017-06-22 21:03:33
2,3,2017-06-22 20:45:07
2,2,2017-06-22 20:32:56
2,1,2017-06-22 20:26:54
2,3,2017-06-22 20:00:03
2,2,2017-06-22 19:54:06
2,1,2017-06-22 19:24:57
2,2,2017-06-22 19:00:24
2,3,2017-06-22 18:46:37
2,128,2017-06-25 16:15:01
2,3,2017-06-22 17:45:29
2,2,2017-06-22 17:34:46
2,1,2017-06-22 17:16:56
2,2,2017-06-22 17:01:47
2,3,2017-06-22 16:33:44
2,140,2017-06-25 16:00:00
2,3,2017-06-22 16:06:58
2,1,2017-06-22 15:25:33
2,112,2017-06-25 15:45:00
2,116,2017-06-25 15:30:04
2,141,2017-06-25 15:15:00
2,121,2017-06-25 15:00:01
2,169,2017-06-25 14:45:01
2,141,2017-06-25 14:30:00
2,151,2017-06-25 14:15:00
2,38,2017-06-25 23:01:08
2,162,2017-06-25 14:00:00
2,146,2017-06-25 13:45:01
2,148,2017-06-25 13:30:01
2,131,2017-06-25 13:15:00
2,156,2017-06-25 13:00:01
2,153,2017-06-25 12:45:00
2,116,2017-06-25 12:30:00
2,156,2017-06-25 12:15:01
2,133,2017-06-25 12:00:01
2,139,2017-06-25 11:45:00
2,39,2017-06-25 22:45:15
2,177,2017-06-25 11:30:00
2,151,2017-06-25 11:15:06
2,179,2017-06-25 11:00:00
2,164,2017-06-25 10:45:02
2,144,2017-06-25 10:30:01
2,148,2017-06-25 10:15:00
2,136,2017-06-25 10:00:00
2,150,2017-06-25 09:45:00
2,135,2017-06-25 09:30:01
2,126,2017-06-25 09:15:00
