,ds,yhat,yhat_lower,yhat_upper,y,cutoff
0,2017-07-01 00:15:00,674.4428517067029,-142.1679163520229,1395.6098002910926,530,2017-07-01 00:00:00
1,2017-07-01 00:30:00,602.9181618289684,-186.86063207982056,1381.4395771054312,474,2017-07-01 00:00:00
2,2017-07-01 00:45:00,534.1840433798368,-174.5031644659845,1305.0681949334655,376,2017-07-01 00:00:00
3,2017-07-01 01:00:00,469.0951708691132,-219.0425382056518,1229.5018760300081,367,2017-07-01 00:00:00
4,2017-07-01 01:15:00,408.47582853522437,-378.9009384531043,1188.9936518394225,497,2017-07-01 00:00:00
5,2017-07-01 01:30:00,353.08954476413294,-446.90720066576995,1110.6934782323037,389,2017-07-01 00:00:00
6,2017-07-01 01:45:00,303.60593237508044,-502.5373433871763,1066.1263767178843,286,2017-07-01 00:00:00
7,2017-07-01 02:00:00,260.5668554778267,-499.08574283187875,1076.0162203095583,242,2017-07-01 00:00:00
8,2017-07-01 02:15:00,224.35434639622883,-535.0388002613383,995.7282208584153,166,2017-07-01 00:00:00
9,2017-07-01 02:30:00,195.16282525165695,-635.1949145706344,952.4670251540417,73,2017-07-01 00:00:00
10,2017-07-01 02:45:07,172.8325524212047,-664.2968988344003,934.2342549050268,40,2017-07-01 00:00:00
11,2017-07-01 03:00:00,157.5654441672367,-631.7732180433959,938.0085271837811,38,2017-07-01 00:00:00
12,2017-07-01 03:15:00,148.46832615209996,-574.6047148653246,925.517418064974,32,2017-07-01 00:00:00
13,2017-07-01 03:30:02,145.01732765714326,-594.5502384489471,982.4976586544905,33,2017-07-01 00:00:00
14,2017-07-01 03:45:01,146.36699520624973,-642.0012739236216,889.5453458346501,28,2017-07-01 00:00:00
15,2017-07-01 04:00:02,151.5071166280851,-689.3896775370417,893.7508807612678,27,2017-07-01 00:00:00
16,2017-07-01 04:15:00,159.29255405611514,-639.6189173759179,895.098098003607,21,2017-07-01 00:00:00
17,2017-07-01 04:30:16,168.7702024360915,-596.1744734478132,929.065139837963,20,2017-07-01 00:00:00
18,2017-07-01 04:45:09,178.3477595448304,-582.3360116589857,973.5727417952776,21,2017-07-01 00:00:00
19,2017-07-01 05:00:04,187.2109542170433,-595.8056173970754,951.0734474585504,19,2017-07-01 00:00:00
20,2017-07-01 05:15:44,194.71187707818194,-537.9875050561933,928.1292307720164,18,2017-07-01 00:00:00
21,2017-07-01 05:30:00,199.2229159230916,-585.0017118727559,932.5408867625656,37,2017-07-01 00:00:00
22,2017-07-01 05:45:00,201.08997044063244,-560.8135447779393,1010.46026607329,34,2017-07-01 00:00:00
23,2017-07-01 06:00:00,199.7909345684276,-554.0861016416692,976.9600813011817,36,2017-07-01 00:00:00
24,2017-07-01 06:15:01,195.40019984437174,-595.3607431358663,1068.5420740573518,38,2017-07-01 00:00:00
25,2017-07-01 06:30:02,188.31294384778573,-562.5274168690274,997.4180498839719,39,2017-07-01 00:00:00
26,2017-07-01 06:45:01,179.25008922793222,-548.32014856984,917.4846130659851,43,2017-07-01 00:00:00
27,2017-07-01 07:00:00,169.16608173560655,-591.6903869224949,923.1143144699696,48,2017-07-01 00:00:00
28,2017-07-01 07:15:01,159.2346855999291,-641.0040402161959,927.1165124690697,72,2017-07-01 00:00:00
29,2017-07-01 07:30:04,150.83287356706,-656.8338324260837,866.3767131340769,78,2017-07-01 00:00:00
30,2017-07-01 07:45:03,145.47531945719504,-643.0513376120809,955.7271705364865,83,2017-07-01 00:00:00
31,2017-07-01 08:00:00,144.5890562804234,-594.7819910324056,920.0139297366683,101,2017-07-01 00:00:00
32,2017-07-01 08:15:00,149.58132052541043,-642.9612970534184,889.3353313016477,124,2017-07-01 00:00:00
33,2017-07-01 08:30:00,161.72116791702706,-622.5930762343166,882.081232796585,154,2017-07-01 00:00:00
34,2017-07-01 08:45:00,182.03757097355106,-547.181651940471,944.7930825742944,165,2017-07-01 00:00:00
35,2017-07-01 09:00:00,211.26359301758578,-532.1825639017743,950.5721955453294,192,2017-07-01 00:00:00
36,2017-07-01 09:15:00,249.78359245449485,-527.1552159853709,1031.6794509352671,238,2017-07-01 00:00:00
37,2017-07-01 09:30:00,297.59797689594865,-460.4077263955814,1086.286781571412,293,2017-07-01 00:00:00
38,2017-07-01 09:45:00,354.30782098864006,-420.716328835643,1085.7575433949926,456,2017-07-01 00:00:00
39,2017-07-01 10:00:00,419.12054998806036,-384.06961920415483,1191.9234409512337,672,2017-07-01 00:00:00
40,2017-07-01 10:15:00,490.8766954509133,-311.697208622375,1230.362743511809,997,2017-07-01 00:00:00
41,2017-07-01 10:30:00,568.0965195236301,-184.93780014941035,1385.4723321439567,1314,2017-07-01 00:00:00
42,2017-07-01 10:45:00,649.0441552978455,-93.6197630592564,1462.4630807886176,1581,2017-07-01 00:00:00
43,2017-07-01 11:00:00,731.80589324414,-97.02773753295862,1513.0578468255121,1630,2017-07-01 00:00:00
44,2017-07-01 11:15:00,814.378417099851,-6.620151788603865,1579.8048984257823,1687,2017-07-01 00:00:00
45,2017-07-01 11:30:00,894.7622114223303,80.77566670176532,1618.57008589852,1575,2017-07-01 00:00:00
46,2017-07-01 11:45:00,971.0550600176765,224.6822968343119,1682.6154386361914,1147,2017-07-01 00:00:00
47,2017-07-01 12:00:00,1041.5405492175678,309.31125897665714,1818.500905486688,954,2017-07-01 00:00:00
48,2017-07-01 12:15:00,1104.7667816648104,330.97811506582934,1851.7215295192984,1092,2017-07-01 00:00:00
49,2017-07-01 12:30:00,1159.6110789903407,319.85990270726865,1930.8756709854529,1295,2017-07-01 00:00:00
50,2017-07-01 12:45:00,1205.3272655005485,529.8550232003907,1991.606920953546,1427,2017-07-01 00:00:00
51,2017-07-01 13:00:00,1241.5731343033813,471.4834932748716,2009.3415772918052,1493,2017-07-01 00:00:00
52,2017-07-01 13:15:00,1268.416836663561,487.5253508321838,2009.373464034967,1684,2017-07-01 00:00:00
53,2017-07-01 13:30:00,1286.322136330121,465.027570652291,2093.033146587562,1783,2017-07-01 00:00:00
54,2017-07-01 13:45:00,1296.1136601376727,561.065309106162,2104.9525989589065,1439,2017-07-01 00:00:00
55,2017-07-01 14:00:00,1298.9243831258004,571.5576220403797,2085.585176322081,1161,2017-07-01 00:00:00
56,2017-07-01 14:15:00,1296.1285438807838,527.3620734145015,2085.5625292016703,1200,2017-07-01 00:00:00
57,2017-07-01 14:30:00,1289.2639401954943,478.7689977462131,2016.6238142370971,1161,2017-07-01 00:00:00
58,2017-07-01 14:45:00,1279.9480621454136,532.4789798278113,2016.6794013469278,1187,2017-07-01 00:00:00
59,2017-07-01 15:00:00,1269.7927551725504,495.1933075226742,2092.7957706597945,1834,2017-07-01 00:00:00
60,2017-07-01 15:15:00,1260.3220587888834,495.79661167511773,2016.838142975715,1700,2017-07-01 00:00:00
61,2017-07-01 15:30:00,1252.8975485201397,414.53378337753975,2044.748632529941,1823,2017-07-01 00:00:00
62,2017-07-01 15:45:00,1248.654942599856,480.5798367494313,2014.6024221239293,2539,2017-07-01 00:00:00
63,2017-07-01 16:00:00,1248.454964683024,491.28373408341196,1969.5365801525215,3081,2017-07-01 00:00:00
64,2017-07-01 16:15:00,1252.850529121867,467.43252412030796,2050.0402296292696,3190,2017-07-01 00:00:00
65,2017-07-01 16:30:00,1262.0713007884583,458.02154985810836,2049.4351124494015,2816,2017-07-01 00:00:00
66,2017-07-01 16:45:00,1276.0256393656684,439.89669922743417,2096.729625589878,2456,2017-07-01 00:00:00
67,2017-07-01 17:00:00,1294.3189377808262,489.6873682315984,2088.849120548978,2271,2017-07-01 00:00:00
68,2017-07-01 17:15:00,1316.286463861766,581.7896960448878,2185.7422425573704,2027,2017-07-01 00:00:00
69,2017-07-01 17:30:00,1341.0380696387124,635.3473743325914,2145.6161591906507,1086,2017-07-01 00:00:00
70,2017-07-01 17:45:00,1367.51158361241,572.9498370220858,2155.2880741083186,712,2017-07-01 00:00:00
71,2017-07-01 18:00:00,1394.531376581418,626.2657699103211,2148.3637066021915,866,2017-07-01 00:00:00
