,ds,yhat,yhat_lower,yhat_upper,y,cutoff
0,2017-06-30 23:45:01,55.90860105512924,41.60885114067946,71.9502330557722,56,2017-06-30 23:45:00
1,2017-07-01 00:00:02,53.77916684924751,38.27830481354591,69.26371206303868,49,2017-06-30 23:45:00
2,2017-07-01 00:15:00,51.2707308105346,36.80792066184855,66.64989038803945,63,2017-06-30 23:45:00
3,2017-07-01 00:30:00,48.467523977033665,33.54416326214849,63.34616089199864,43,2017-06-30 23:45:00
4,2017-07-01 00:45:01,45.47926188914609,30.645981721411655,60.22621570630649,29,2017-06-30 23:45:00
5,2017-07-01 01:00:03,42.41759133738292,28.21020346638097,57.91358550180789,21,2017-06-30 23:45:00
6,2017-07-01 01:15:07,39.38899304592458,23.21705517316821,54.63541807095354,45,2017-06-30 23:45:00
7,2017-07-01 01:30:00,36.536007667068354,21.25876543001602,50.71214676014058,55,2017-06-30 23:45:00
8,2017-07-01 01:45:01,33.88390861861528,19.024627808060295,49.36752523950753,44,2017-06-30 23:45:00
9,2017-07-01 02:00:01,31.5310339463081,17.270312730146884,47.442944978297504,39,2017-06-30 23:45:00
10,2017-07-01 02:15:00,29.52540506420561,14.372524397961607,44.33195670979484,33,2017-06-30 23:45:00
11,2017-07-01 02:30:03,27.88535999127338,13.526288711061465,43.21551486396621,31,2017-06-30 23:45:00
12,2017-07-01 02:45:00,26.634279227963265,11.240571467783832,41.692230571769095,35,2017-06-30 23:45:00
13,2017-07-01 03:00:01,25.744007957131696,10.712591836858365,40.07315393395903,22,2017-06-30 23:45:00
14,2017-07-01 03:15:00,25.192360852391204,9.994463135151863,39.95510963734701,26,2017-06-30 23:45:00
15,2017-07-01 03:30:02,24.93477843134965,9.598316113092444,39.48042941635119,21,2017-06-30 23:45:00
16,2017-07-01 03:45:06,24.92372356810624,9.671919129347904,40.40752446223944,10,2017-06-30 23:45:00
17,2017-07-01 04:00:03,25.10459504954619,10.750105535330766,39.69876302202693,7,2017-06-30 23:45:00
18,2017-07-01 04:15:07,25.429056480685905,11.215823077596852,40.585910397957356,12,2017-06-30 23:45:00
19,2017-07-01 04:30:06,25.848855377710787,11.4618741200756,39.61175987505163,11,2017-06-30 23:45:00
20,2017-07-01 04:45:06,26.331877260368632,11.181032985871058,40.81447388841667,11,2017-06-30 23:45:00
21,2017-07-01 05:00:08,26.857535662594714,12.126531988913936,41.498738602122025,16,2017-06-30 23:45:00
22,2017-07-01 05:15:02,27.412702134399854,12.698443589856783,41.79926978323218,15,2017-06-30 23:45:00
23,2017-07-01 05:30:06,28.016419897885303,12.88492948100494,43.15976430510939,14,2017-06-30 23:45:00
24,2017-07-01 05:45:03,28.67882977740364,13.53861419258202,44.6014585907823,11,2017-06-30 23:45:00
25,2017-07-01 06:00:01,29.437856528126428,14.47091484794491,44.607422620046705,15,2017-06-30 23:45:00
26,2017-07-01 06:15:01,30.335792901123828,14.846838326108639,45.182056520520725,25,2017-06-30 23:45:00
