,ds,yhat,yhat_lower,yhat_upper,y,cutoff
0,2017-07-01 00:00:02,167.387469074182,127.39712566123565,210.47303781375874,153,2017-06-30 23:45:03
1,2017-07-01 00:15:00,170.06786063631372,129.11891805690928,213.21318908193584,175,2017-06-30 23:45:03
2,2017-07-01 00:30:00,171.45259554251268,132.4464263985271,211.27959008982793,170,2017-06-30 23:45:03
3,2017-07-01 00:45:00,171.48694151305756,129.0269485783437,214.72999607617504,156,2017-06-30 23:45:03
4,2017-07-01 01:00:00,170.17402984673006,130.53460439584882,209.0454508672738,141,2017-06-30 23:45:03
5,2017-07-01 01:15:01,167.56302449442532,127.82605006797309,209.31545455953042,176,2017-06-30 23:45:03
6,2017-07-01 01:30:01,163.7593412005606,124.34644093467799,206.66406817598835,208,2017-06-30 23:45:03
7,2017-07-01 01:45:00,158.90837905781402,117.96099811246478,204.77052893419713,223,2017-06-30 23:45:03
8,2017-07-01 02:00:00,153.1768373516993,110.89888549781442,193.16447780123747,219,2017-06-30 23:45:03
9,2017-07-01 02:15:00,146.77591673684225,104.77887721897115,186.04282213120433,237,2017-06-30 23:45:03
10,2017-07-01 02:30:00,139.93261671957052,100.57446766995966,181.44930856535507,212,2017-06-30 23:45:03
11,2017-07-01 02:45:00,132.88606729363494,93.80564777027257,173.62254406404256,178,2017-06-30 23:45:03
12,2017-07-01 03:00:02,125.86361486686843,86.43603766743006,163.94671887337228,159,2017-06-30 23:45:03
13,2017-07-01 03:15:01,119.14205041018472,81.56040286891171,160.51826347527447,134,2017-06-30 23:45:03
14,2017-07-01 03:30:00,112.92262370098962,72.31211121087094,152.69210018957304,144,2017-06-30 23:45:03
15,2017-07-01 03:45:00,107.40530684146017,68.12419582835125,148.54460127415413,132,2017-06-30 23:45:03
16,2017-07-01 04:00:01,102.7740301564003,60.953250218392654,141.34771687396335,127,2017-06-30 23:45:03
17,2017-07-01 04:15:00,99.19412020425142,61.91131885318259,140.0065568329071,133,2017-06-30 23:45:03
18,2017-07-01 04:30:02,96.76622210714054,56.535902335874574,138.02918698231215,131,2017-06-30 23:45:03
