,ds,yhat,yhat_lower,yhat_upper,y,cutoff
0,2017-07-01 00:15:00,121.37644554998803,32.462291678454534,212.73124038487606,116,2017-07-01 00:00:00
1,2017-07-01 00:30:00,116.67012283861345,25.221865386946607,211.57070147704962,106,2017-07-01 00:00:00
2,2017-07-01 00:45:00,111.2128872473346,18.451142843938285,197.1988424782329,122,2017-07-01 00:00:00
3,2017-07-01 01:00:01,104.99055412241201,21.743090281205134,201.0690597682101,112,2017-07-01 00:00:00
4,2017-07-01 01:15:01,98.0380309778893,5.621997082134499,190.5791309959136,128,2017-07-01 00:00:00
5,2017-07-01 01:30:00,90.4086161811287,-5.8854281123972845,174.0720322880714,135,2017-07-01 00:00:00
6,2017-07-01 01:45:00,82.16678617371146,-8.291204824126172,166.85132592474034,153,2017-07-01 00:00:00
7,2017-07-01 02:00:01,73.4223013116893,-20.822227338991706,163.44439031471322,145,2017-07-01 00:00:00
8,2017-07-01 02:15:00,64.34473777772206,-29.072964797335747,148.83563586012653,141,2017-07-01 00:00:00
9,2017-07-01 02:30:00,55.06916918915917,-41.804324592236014,140.51134026389434,125,2017-07-01 00:00:00
10,2017-07-01 02:45:00,45.791124841882294,-50.45244937399482,137.24849950330793,120,2017-07-01 00:00:00
11,2017-07-01 03:00:01,36.701652731219454,-55.925412186013375,122.53629235206805,120,2017-07-01 00:00:00
12,2017-07-01 03:15:00,28.040519629967207,-60.51144180529292,117.40282665552853,98,2017-07-01 00:00:00
13,2017-07-01 03:30:00,19.990377141655983,-62.19784969013268,109.9543764358769,89,2017-07-01 00:00:00
14,2017-07-01 03:45:00,12.768624595085967,-76.74675359275851,103.8106292629337,76,2017-07-01 00:00:00
15,2017-07-01 04:00:00,6.570748869265998,-86.39503195868141,96.99581482402766,80,2017-07-01 00:00:00
16,2017-07-01 04:15:00,1.5733567598465612,-89.50610696354249,95.56986938466514,84,2017-07-01 00:00:00
17,2017-07-01 04:30:04,-2.085103288525218,-87.50452846963492,93.9974729766956,73,2017-07-01 00:00:00
18,2017-07-01 04:45:00,-4.244819840981265,-101.9769552162934,82.72693071387098,64,2017-07-01 00:00:00
19,2017-07-01 05:00:01,-4.858691614479625,-101.22364849440498,76.45975836956617,68,2017-07-01 00:00:00
20,2017-07-01 05:15:00,-3.8665443008531923,-88.32458843508512,90.98369850468319,69,2017-07-01 00:00:00
21,2017-07-01 05:30:05,-1.2408091983591731,-96.52565805034465,80.19315979930316,70,2017-07-01 00:00:00
22,2017-07-01 05:45:00,2.929363787576591,-83.87049817575313,91.18072672707946,65,2017-07-01 00:00:00
