,ds,yhat,yhat_lower,yhat_upper,y,cutoff
0,2017-07-01 00:15:00,797.3628282062907,302.12156187392236,1303.791956839663,705,2017-07-01 00:00:00
1,2017-07-01 00:30:00,667.8823721603808,111.0713924842448,1217.241363037299,901,2017-07-01 00:00:00
2,2017-07-01 00:45:00,535.9483352365154,-30.56091174674752,1079.7410624318368,963,2017-07-01 00:00:00
3,2017-07-01 01:00:00,406.29764886128817,-120.25590658991793,929.4589687784536,1210,2017-07-01 00:00:00
4,2017-07-01 01:15:00,283.42000528330095,-244.55876675367367,791.9339950967095,1293,2017-07-01 00:00:00
5,2017-07-01 01:30:00,171.28844218800833,-361.9702064843153,684.5842881409782,1357,2017-07-01 00:00:00
6,2017-07-01 01:45:00,73.12879683645554,-425.248006914697,653.6718971621862,1229,2017-07-01 00:00:00
7,2017-07-01 02:00:00,-8.756995671958975,-534.6201278726303,520.6620878352819,642,2017-07-01 00:00:00
8,2017-07-01 02:15:00,-73.10257256847865,-625.5329484108511,414.6168288104529,326,2017-07-01 00:00:00
9,2017-07-01 02:30:00,-119.71711865534314,-661.9713639612248,439.05130037329377,184,2017-07-01 00:00:00
10,2017-07-01 02:45:00,-149.451936375454,-680.6909180339935,387.0106905099103,140,2017-07-01 00:00:00
11,2017-07-01 03:00:01,-164.10570542385858,-677.5628414119744,340.27764756451154,102,2017-07-01 00:00:00
12,2017-07-01 03:15:00,-166.21514501017316,-690.1468128464934,398.06893058258714,73,2017-07-01 00:00:00
13,2017-07-01 03:30:00,-158.92754728558498,-667.7131839331787,410.1119361453019,57,2017-07-01 00:00:00
14,2017-07-01 03:45:00,-145.66384708651856,-682.0438962078331,370.45655112585064,60,2017-07-01 00:00:00
15,2017-07-01 04:00:05,-129.80869081156231,-681.304033494698,436.86036279418454,47,2017-07-01 00:00:00
16,2017-07-01 04:15:00,-114.88052685656112,-659.7751863941126,392.2991073063448,54,2017-07-01 00:00:00
17,2017-07-01 04:30:01,-103.3966059118643,-591.2223239343868,455.52192146538636,49,2017-07-01 00:00:00
18,2017-07-01 04:45:01,-97.59954637084581,-631.337992099025,407.0928299240545,54,2017-07-01 00:00:00
19,2017-07-01 05:00:02,-98.78945046959393,-657.5158757021636,407.3595007879335,44,2017-07-01 00:00:00
20,2017-07-01 05:15:14,-107.53084728574288,-656.2039095086769,385.2236203319514,50,2017-07-01 00:00:00
21,2017-07-01 05:30:00,-122.76875606715271,-648.1593414027504,432.1601704291574,64,2017-07-01 00:00:00
22,2017-07-01 05:45:02,-143.71613118613982,-644.6329073038672,399.71471277563353,70,2017-07-01 00:00:00
23,2017-07-01 06:00:00,-167.87102475099584,-662.2703710950314,364.42596866247555,76,2017-07-01 00:00:00
24,2017-07-01 06:15:01,-192.66492049826968,-738.716848294807,354.9442977085969,65,2017-07-01 00:00:00
25,2017-07-01 06:30:00,-214.84593026035384,-772.3948695870845,327.71050053411756,63,2017-07-01 00:00:00
26,2017-07-01 06:45:00,-231.24721023815732,-762.8024478126182,299.0535871733788,71,2017-07-01 00:00:00
27,2017-07-01 07:00:01,-238.7289302487061,-771.8021152448022,299.9329430628709,73,2017-07-01 00:00:00
28,2017-07-01 07:15:02,-234.52689602254395,-793.2769565844458,266.9533258975689,72,2017-07-01 00:00:00
29,2017-07-01 07:30:01,-216.56572541303217,-751.9186509634372,346.86759590749625,100,2017-07-01 00:00:00
30,2017-07-01 07:45:01,-183.47560003772014,-735.5855776102444,351.39384778560094,109,2017-07-01 00:00:00
31,2017-07-01 08:00:00,-134.91722271266394,-686.6045831432425,379.1845204403868,126,2017-07-01 00:00:00
32,2017-07-01 08:15:00,-71.35166718196206,-586.4008748436382,463.45727203224726,133,2017-07-01 00:00:00
33,2017-07-01 08:30:00,5.6283923503712,-529.1978523162362,544.6590962634319,142,2017-07-01 00:00:00
34,2017-07-01 08:45:00,93.57331285619756,-429.2767356649363,597.8232972056159,166,2017-07-01 00:00:00
35,2017-07-01 09:00:00,189.2723175893277,-360.7536044875152,701.4142068498131,200,2017-07-01 00:00:00
36,2017-07-01 09:15:00,288.95085500587294,-231.3433664484211,805.4902063357306,231,2017-07-01 00:00:00
37,2017-07-01 09:30:00,388.5108209055163,-126.56647883902575,940.6464086496487,320,2017-07-01 00:00:00
