,ds,yhat,yhat_lower,yhat_upper,y,cutoff
0,2017-07-01 00:00:00,27.502651773871825,15.32017966533241,38.911464035394005,25,2017-06-30 23:48:58
1,2017-07-01 00:15:10,25.995176279922703,14.144007363548099,38.09808183192576,38,2017-06-30 23:48:58
2,2017-07-01 00:30:00,24.281493674354767,11.579859884024735,36.64102227352106,43,2017-06-30 23:48:58
3,2017-07-01 00:45:03,22.361598215945328,9.883927365493598,33.815480024794226,40,2017-06-30 23:48:58
4,2017-07-01 01:00:03,20.334236592171585,8.061316231523383,32.24053522397255,26,2017-06-30 23:48:58
5,2017-07-01 01:15:02,18.266462561733306,6.668290353133804,30.172678259868103,42,2017-06-30 23:48:58
6,2017-07-01 01:30:06,16.21449156712665,4.854681625671807,27.799050360097073,39,2017-06-30 23:48:58
7,2017-07-01 01:45:00,14.276349700933103,2.3411235382030906,24.435864263756336,30,2017-06-30 23:48:58
8,2017-07-01 02:00:06,12.461347730397748,1.049220310204361,25.30863476622033,29,2017-06-30 23:48:58
9,2017-07-01 02:15:03,10.857039711875057,-1.1837665512395887,22.738214790396594,21,2017-06-30 23:48:58
10,2017-07-01 02:30:00,9.475760410502838,-1.4092277492044327,20.74888286783293,12,2017-06-30 23:48:58
11,2017-07-01 02:45:03,8.327698592662792,-3.5243622958648686,20.15839539324597,11,2017-06-30 23:48:58
12,2017-07-01 03:00:05,7.426553474383514,-4.529703174293003,18.230141272662888,8,2017-06-30 23:48:58
13,2017-07-01 03:15:07,6.760204558797781,-4.297213131124373,18.221928675507325,7,2017-06-30 23:48:58
14,2017-07-01 03:31:02,6.285657554060684,-5.79574930997949,18.44309674239404,6,2017-06-30 23:48:58
15,2017-07-01 03:45:56,6.02427234337139,-7.141187668991611,17.413479329466252,11,2017-06-30 23:48:58
16,2017-07-01 04:01:02,5.902002211224968,-5.722155979504212,18.381888400715486,5,2017-06-30 23:48:58
17,2017-07-01 04:15:19,5.882926292898588,-6.160237536962369,17.859253846238627,6,2017-06-30 23:48:58
18,2017-07-01 04:30:01,5.926870692540881,-5.750458814006845,17.5318226548998,9,2017-06-30 23:48:58
19,2017-07-01 04:45:14,6.008196966324551,-5.809428834285363,18.39115204845115,9,2017-06-30 23:48:58
20,2017-07-01 05:00:46,6.102523164893494,-6.064803414209244,17.325557821946543,7,2017-06-30 23:48:58
21,2017-07-01 05:15:26,6.187667907182064,-5.321547727631398,18.847344785496173,6,2017-06-30 23:48:58
22,2017-07-01 05:30:27,6.267896235101482,-5.716595711832732,18.68586884234683,9,2017-06-30 23:48:58
