,ds,yhat,yhat_lower,yhat_upper,y,cutoff
0,2017-07-01 00:00:12,14.263963713667328,9.34271437115218,19.00791618525349,14,2017-06-30 23:46:00
1,2017-07-01 00:15:00,14.404424909752857,9.708747011704883,19.106630799589514,17,2017-06-30 23:46:00
2,2017-07-01 00:30:03,14.44050633492052,9.957087320140596,19.25629528275176,16,2017-06-30 23:46:00
3,2017-07-01 00:45:10,14.369092516302464,9.73235152300414,19.23852121573431,11,2017-06-30 23:46:00
4,2017-07-01 01:00:02,14.198768565770964,9.631398446715853,18.968453873622042,14,2017-06-30 23:46:00
5,2017-07-01 01:15:03,13.935384820569181,9.243693905782902,18.819712878765305,21,2017-06-30 23:46:00
6,2017-07-01 01:30:09,13.591381474576,8.987534553546656,18.389517722022173,15,2017-06-30 23:46:00
7,2017-07-01 01:45:03,13.190483468159057,8.120907896649738,17.988354418018247,18,2017-06-30 23:46:00
8,2017-07-01 02:00:20,12.735345262211155,7.8212073346194275,17.6251545565819,16,2017-06-30 23:46:00
9,2017-07-01 02:15:04,12.27452719582704,7.668417805297393,17.488157110203865,17,2017-06-30 23:46:00
10,2017-07-01 02:30:02,11.80502970162457,6.87769264066898,16.538106690347547,22,2017-06-30 23:46:00
11,2017-07-01 02:45:08,11.350755411437156,6.535713609932106,15.905636896175093,11,2017-06-30 23:46:00
12,2017-07-01 03:00:06,10.939236507234304,5.819614611900341,15.803664317561989,15,2017-06-30 23:46:00
13,2017-07-01 03:15:03,10.584028262142118,5.436098962761612,15.321037628526845,13,2017-06-30 23:46:00
14,2017-07-01 03:30:05,10.297832237106611,5.721206179716257,14.976099631049626,16,2017-06-30 23:46:00
15,2017-07-01 03:45:03,10.094998065811758,4.869436235525943,15.313132509538999,14,2017-06-30 23:46:00
16,2017-07-01 04:00:15,9.9807798272748,4.975812673243488,14.741195406139704,13,2017-06-30 23:46:00
17,2017-07-01 04:15:00,9.962236525185036,5.539290612749753,14.624230451859844,13,2017-06-30 23:46:00
18,2017-07-01 04:30:03,10.037181889866375,5.221403256693051,14.409195561630884,13,2017-06-30 23:46:00
19,2017-07-01 04:45:03,10.202815673597424,5.733156058766899,14.803224458298237,15,2017-06-30 23:46:00
20,2017-07-01 05:00:03,10.452620729938618,5.787848231697345,15.065437153982485,16,2017-06-30 23:46:00
21,2017-07-01 05:15:02,10.77688632504783,6.031904944727902,15.545686975660903,15,2017-06-30 23:46:00
